,SERIALNO,DIVISION
30196,2016000221421,8
30197,2016000221430,8
30198,2016000221526,8
30199,2016000221545,8
30200,2016000221674,8
30201,2016000221891,8
30202,2016000221913,8
30203,2016000221964,8
30204,2016000222038,8
30205,2016000222093,8
30206,2016000222326,8
30207,2016000222353,8
30208,2016000222383,8
30209,2016000222580,8
30210,2016000222895,8
30211,2016000222990,8
30212,2016000223082,8
30213,2016000223363,8
30214,2016000223450,8
30215,2016000223860,8
30216,2016000223878,8
30217,2016000223881,8
30218,2016000223980,8
30219,2016000224102,8
30220,2016000224201,8
30221,2016000224383,8
30222,2016000225429,8
30223,2016000225445,8
30224,2016000225596,8
30225,2016000225613,8
30226,2016000225942,8
30227,2016000226138,8
30228,2016000226375,8
30229,2016000226850,8
30230,2016000226944,8
30231,2016000227104,8
30232,2016000227210,8
30233,2016000227219,8
30234,2016000227609,8
30235,2016000227805,8
30236,2016000227904,8
30237,2016000228394,8
30238,2016000228887,8
30239,2016000229081,8
30240,2016000229214,8
30241,2016000229827,8
30242,2016000230203,8
30243,2016000230383,8
30244,2016000230425,8
30245,2016000230436,8
30246,2016000230748,8
30247,2016000230858,8
30248,2016000230879,8
30249,2016000230909,8
30250,2016000230950,8
30251,2016000231015,8
30252,2016000231087,8
30253,2016000231103,8
30254,2016000231806,8
30255,2016000231862,8
30256,2016000232486,8
30257,2016000232671,8
30258,2016000233187,8
30259,2016000233290,8
30260,2016000233577,8
30261,2016000233657,8
30262,2016000233660,8
30263,2016000233725,8
30264,2016000234070,8
30265,2016000234277,8
30266,2016000234429,8
30267,2016000235223,8
30268,2016000235382,8
30269,2016000235401,8
30270,2016000235444,8
30271,2016000235840,8
30272,2016000235903,8
30273,2016000236186,8
30274,2016000236325,8
30275,2016000236608,8
30276,2016000237544,8
30277,2016000237847,8
30278,2016000238145,8
30279,2016000238180,8
30280,2016000238353,8
30281,2016000238724,8
30282,2016000239093,8
30283,2016000239470,8
30284,2016000239647,8
30285,2016000240104,8
30286,2016000240199,8
30287,2016000240223,8
30288,2016000240319,8
30289,2016000240527,8
30290,2016000240580,8
30291,2016000240796,8
30292,2016000241003,8
30293,2016000241117,8
30294,2016000241190,8
30295,2016000241244,8
30296,2016000241448,8
30297,2016000241754,8
30298,2016000241966,8
30299,2016000242185,8
30300,2016000242191,8
30301,2016000242505,8
30302,2016000242531,8
30303,2016000242766,8
30304,2016000242789,8
30305,2016000243510,8
30306,2016000243570,8
30307,2016000243785,8
30308,2016000244151,8
30309,2016000244267,8
30310,2016000244280,8
30311,2016000244286,8
30312,2016000244918,8
30313,2016000245141,8
30314,2016000245176,8
30315,2016000245220,8
30316,2016000245354,8
30317,2016000245533,8
30318,2016000245541,8
30319,2016000245922,8
30320,2016000246337,8
30321,2016000246387,8
30322,2016000246459,8
30323,2016000246755,8
30324,2016000247048,8
30325,2016000247550,8
30326,2016000247668,8
30327,2016000247857,8
30328,2016000247911,8
30329,2016000247934,8
30330,2016000248024,8
30331,2016000248094,8
30332,2016000248104,8
30333,2016000248366,8
30334,2016000248468,8
30335,2016000248775,8
30336,2016000248882,8
30337,2016000248941,8
30338,2016000249087,8
30339,2016000249091,8
30340,2016000249205,8
30341,2016000249361,8
30342,2016000249491,8
30343,2016000249548,8
30344,2016000250062,8
30345,2016000250123,8
30346,2016000250199,8
30347,2016000250422,8
30348,2016000250496,8
30349,2016000250598,8
30350,2016000250604,8
30351,2016000250622,8
30352,2016000250896,8
30353,2016000250915,8
30354,2016000251083,8
30355,2016000251326,8
30356,2016000251603,8
30357,2016000251608,8
30358,2016000251774,8
30359,2016000251986,8
30360,2016000252134,8
30361,2016000252205,8
30362,2016000252598,8
30363,2016000253159,8
30364,2016000253267,8
30365,2016000253369,8
30366,2016000253564,8
30367,2016000253895,8
30368,2016000253904,8
30369,2016000254012,8
30370,2016000254061,8
30371,2016000254111,8
30372,2016000254136,8
30373,2016000254278,8
30374,2016000254369,8
30375,2016000254400,8
30376,2016000254870,8
30377,2016000255126,8
30378,2016000255527,8
30379,2016000256053,8
30380,2016000256109,8
30381,2016000256336,8
30382,2016000256362,8
30383,2016000256493,8
30384,2016000256565,8
30385,2016000257370,8
30386,2016000257425,8
30387,2016000257625,8
30388,2016000257635,8
30389,2016000257662,8
30390,2016000257869,8
30391,2016000257947,8
30392,2016000258246,8
30393,2016000258340,8
30394,2016000258464,8
30395,2016000258574,8
30396,2016000258673,8
30397,2016000258693,8
30398,2016000258796,8
30399,2016000259691,8
30400,2016000259939,8
30401,2016000260123,8
30402,2016000260476,8
30403,2016000260579,8
30404,2016000260620,8
30405,2016000261071,8
30406,2016000261098,8
30407,2016000261200,8
30408,2016000261318,8
30409,2016000261345,8
30410,2016000261534,8
30411,2016000261680,8
30412,2016000261695,8
30413,2016000261781,8
30414,2016000261943,8
30415,2016000262051,8
30416,2016000262154,8
30417,2016000262628,8
30418,2016000262895,8
30419,2016000263042,8
30420,2016000263109,8
30421,2016000263558,8
30422,2016000264451,8
30423,2016000265014,8
30424,2016000265267,8
30425,2016000265414,8
30426,2016000266065,8
30427,2016000266120,8
30428,2016000266370,8
30429,2016000266436,8
30430,2016000266864,8
30431,2016000267127,8
30432,2016000267145,8
30433,2016000267234,8
30434,2016000267772,8
30435,2016000268143,8
30436,2016000268586,8
30437,2016000268708,8
30438,2016000269797,8
30439,2016000269916,8
30440,2016000270561,8
30441,2016000270825,8
30442,2016000270886,8
30443,2016000270937,8
30444,2016000271051,8
30445,2016000271297,8
30446,2016000271451,8
30447,2016000271740,8
30448,2016000271847,8
30449,2016000272411,8
30450,2016000273438,8
30451,2016000273450,8
30452,2016000273534,8
30453,2016000273542,8
30454,2016000273699,8
30455,2016000273926,8
30456,2016000273966,8
30457,2016000274021,8
30458,2016000274424,8
30459,2016000274432,8
30460,2016000274538,8
30461,2016000274653,8
30462,2016000275357,8
30463,2016000275896,8
30464,2016000276248,8
30465,2016000276531,8
30466,2016000276609,8
30467,2016000276784,8
30468,2016000276820,8
30469,2016000276982,8
30470,2016000277127,8
30471,2016000277733,8
30472,2016000277892,8
30473,2016000277947,8
30474,2016000278115,8
30475,2016000278132,8
30476,2016000278372,8
30477,2016000278790,8
30478,2016000278932,8
30479,2016000279058,8
30480,2016000279290,8
30481,2016000279358,8
30482,2016000279484,8
30483,2016000279778,8
30484,2016000279843,8
30485,2016000280028,8
30486,2016000280072,8
30487,2016000280435,8
30488,2016000280487,8
30489,2016000280788,8
30490,2016000281049,8
30491,2016000281159,8
30492,2016000281313,8
30493,2016000281364,8
30494,2016000281386,8
30495,2016000281654,8
30496,2016000281953,8
30497,2016000282293,8
30498,2016000282515,8
30499,2016000282829,8
30500,2016000282906,8
30501,2016000282987,8
30502,2016000283065,8
30503,2016000283198,8
30504,2016000283257,8
30505,2016000283281,8
30506,2016000283325,8
30507,2016000283520,8
30508,2016000283805,8
30509,2016000284022,8
30510,2016000284080,8
30511,2016000284292,8
30512,2016000284931,8
30513,2016000285209,8
30514,2016000285311,8
30515,2016000285467,8
30516,2016000285539,8
30517,2016000285632,8
30518,2016000285816,8
30519,2016000286136,8
30520,2016000286220,8
30521,2016000286238,8
30522,2016000286281,8
30523,2016000286327,8
30524,2016000286371,8
30525,2016000286412,8
30526,2016000286501,8
30527,2016000286670,8
30528,2016000286725,8
30529,2016000286833,8
30530,2016000286841,8
30531,2016000287494,8
30532,2016000287509,8
30533,2016000287652,8
30534,2016000288143,8
30535,2016000288332,8
30536,2016000288754,8
30537,2016000288940,8
30538,2016000289209,8
30539,2016000289572,8
30540,2016000289958,8
30541,2016000290081,8
30542,2016000290193,8
30543,2016000290363,8
30544,2016000290544,8
30545,2016000290547,8
30546,2016000290680,8
30547,2016000290856,8
30548,2016000291488,8
30549,2016000291542,8
30550,2016000291636,8
30551,2016000291653,8
30552,2016000292241,8
30553,2016000292411,8
30554,2016000292584,8
30555,2016000292589,8
30556,2016000292757,8
30557,2016000293153,8
30558,2016000293330,8
30559,2016000293727,8
30560,2016000293861,8
30561,2016000294034,8
30562,2016000294136,8
30563,2016000294193,8
30564,2016000294334,8
30565,2016000294413,8
30566,2016000294440,8
30567,2016000294959,8
30568,2016000295238,8
30569,2016000295335,8
30570,2016000295645,8
30571,2016000296080,8
30572,2016000296104,8
30573,2016000296592,8
30574,2016000296716,8
30575,2016000296745,8
30576,2016000296931,8
30577,2016000297025,8
30578,2016000297043,8
30579,2016000297064,8
30580,2016000297117,8
30581,2016000297464,8
30582,2016000297848,8
30583,2016000297875,8
30584,2016000298007,8
30585,2016000298019,8
30586,2016000298375,8
30587,2016000298404,8
30588,2016000298472,8
30589,2016000298748,8
30590,2016000298827,8
30591,2016000298916,8
30592,2016000298982,8
30593,2016000299055,8
30594,2016000299087,8
30595,2016000299299,8
30596,2016000299398,8
30597,2016000299454,8
30598,2016000299614,8
30599,2016000299691,8
30600,2016000299735,8
30601,2016000299936,8
30602,2016000300161,8
30603,2016000300390,8
30604,2016000300471,8
30605,2016000300493,8
30606,2016000300585,8
30607,2016000300588,8
30608,2016000301131,8
30609,2016000301698,8
30610,2016000302054,8
30611,2016000302335,8
30612,2016000302570,8
30613,2016000302590,8
30614,2016000302632,8
30615,2016000303007,8
30616,2016000303317,8
30617,2016000303442,8
30618,2016000303611,8
30619,2016000303716,8
30620,2016000303974,8
30621,2016000304151,8
30622,2016000304661,8
30623,2016000305249,8
30624,2016000305299,8
30625,2016000305746,8
30626,2016000305769,8
30627,2016000305888,8
30628,2016000305916,8
30629,2016000306038,8
30630,2016000306680,8
30631,2016000306923,8
30632,2016000307079,8
30633,2016000307232,8
30634,2016000307419,8
30635,2016000307565,8
30636,2016000307698,8
30637,2016000307750,8
30638,2016000307818,8
30639,2016000308074,8
30640,2016000308379,8
30641,2016000308470,8
30642,2016000308579,8
30643,2016000308583,8
30644,2016000308708,8
30645,2016000309259,8
30646,2016000309583,8
30647,2016000309702,8
30648,2016000310191,8
30649,2016000310234,8
30650,2016000310417,8
30651,2016000310509,8
30652,2016000310769,8
30653,2016000310898,8
30654,2016000311283,8
30655,2016000311364,8
30656,2016000311447,8
30657,2016000311491,8
30658,2016000311528,8
30659,2016000311807,8
30660,2016000311852,8
30661,2016000312129,8
30662,2016000312469,8
30663,2016000312562,8
30664,2016000312631,8
30665,2016000312798,8
30666,2016000312818,8
30667,2016000313112,8
30668,2016000313354,8
30669,2016000313479,8
30670,2016000313486,8
30671,2016000313681,8
30672,2016000313695,8
30673,2016000313779,8
30674,2016000314145,8
30675,2016000314172,8
30676,2016000314564,8
30677,2016000314644,8
30678,2016000316493,8
30679,2016000316950,8
30680,2016000317575,8
30681,2016000317644,8
30682,2016000317770,8
30683,2016000318002,8
30684,2016000318039,8
30685,2016000318168,8
30686,2016000318392,8
30687,2016000318506,8
30688,2016000318614,8
30689,2016000318634,8
30690,2016000318658,8
30691,2016000318772,8
30692,2016000318780,8
30693,2016000318888,8
30694,2016000318918,8
30695,2016000318976,8
30696,2016000319177,8
30697,2016000319540,8
30698,2016000319560,8
30699,2016000319603,8
30700,2016000319672,8
30701,2016000319700,8
30702,2016000320193,8
30703,2016000320426,8
30704,2016000320921,8
30705,2016000321343,8
30706,2016000321442,8
30707,2016000321940,8
30708,2016000322092,8
30709,2016000322873,8
30710,2016000323360,8
30711,2016000323398,8
30712,2016000323962,8
30713,2016000324216,8
30714,2016000324221,8
30715,2016000324268,8
30716,2016000324405,8
30717,2016000324412,8
30718,2016000324599,8
30719,2016000324633,8
30720,2016000325115,8
30721,2016000325244,8
30722,2016000325256,8
30723,2016000325392,8
30724,2016000325652,8
30725,2016000325702,8
30726,2016000326020,8
30727,2016000326069,8
30728,2016000326572,8
30729,2016000327095,8
30730,2016000327320,8
30731,2016000327689,8
30732,2016000328209,8
30733,2016000328448,8
30734,2016000328481,8
30735,2016000328586,8
30736,2016000328835,8
30737,2016000328863,8
30738,2016000328952,8
30739,2016000329126,8
30740,2016000329171,8
30741,2016000329187,8
30742,2016000329190,8
30743,2016000329353,8
30744,2016000329381,8
30745,2016000329625,8
30746,2016000329681,8
30747,2016000329762,8
30748,2016000329821,8
30749,2016000329847,8
30750,2016000329926,8
30751,2016000329962,8
30752,2016000330463,8
30753,2016000330738,8
30754,2016000331387,8
30755,2016000331434,8
30756,2016000331611,8
30757,2016000331613,8
30758,2016000331853,8
30759,2016000332004,8
30760,2016000332884,8
30761,2016000333108,8
30762,2016000333140,8
30763,2016000333144,8
30764,2016000333225,8
30765,2016000333739,8
30766,2016000333754,8
30767,2016000333915,8
30768,2016000334245,8
30769,2016000334784,8
30770,2016000334948,8
30771,2016000335179,8
30772,2016000335234,8
30773,2016000335330,8
30774,2016000335346,8
30775,2016000335546,8
30776,2016000335648,8
30777,2016000335828,8
30778,2016000335914,8
30779,2016000335967,8
30780,2016000335973,8
30781,2016000336007,8
30782,2016000336120,8
30783,2016000336128,8
30784,2016000336257,8
30785,2016000336548,8
30786,2016000336613,8
30787,2016000336666,8
30788,2016000337508,8
30789,2016000337797,8
30790,2016000338154,8
30791,2016000338551,8
30792,2016000338865,8
30793,2016000339247,8
30794,2016000339401,8
30795,2016000339422,8
30796,2016000339525,8
30797,2016000339613,8
30798,2016000339657,8
30799,2016000339784,8
30800,2016000339992,8
30801,2016000340836,8
30802,2016000340984,8
30803,2016000341144,8
30804,2016000341235,8
30805,2016000341237,8
30806,2016000341378,8
30807,2016000341395,8
30808,2016000341406,8
30809,2016000341685,8
30810,2016000341978,8
30811,2016000342229,8
30812,2016000342259,8
30813,2016000342273,8
30814,2016000342482,8
30815,2016000342656,8
30816,2016000342977,8
30817,2016000343484,8
30818,2016000343521,8
30819,2016000343877,8
30820,2016000344357,8
30821,2016000344456,8
30822,2016000344565,8
30823,2016000344701,8
30824,2016000344939,8
30825,2016000345126,8
30826,2016000345205,8
30827,2016000345638,8
30828,2016000345842,8
30829,2016000345882,8
30830,2016000346069,8
30831,2016000346249,8
30832,2016000346373,8
30833,2016000346452,8
30834,2016000346458,8
30835,2016000346810,8
30836,2016000346933,8
30837,2016000347111,8
30838,2016000347306,8
30839,2016000347548,8
30840,2016000347582,8
30841,2016000347757,8
30842,2016000347819,8
30843,2016000347878,8
30844,2016000347979,8
30845,2016000348019,8
30846,2016000348309,8
30847,2016000348315,8
30848,2016000348478,8
30849,2016000348553,8
30850,2016000348724,8
30851,2016000349134,8
30852,2016000349333,8
30853,2016000349574,8
30854,2016000349755,8
30855,2016000349953,8
30856,2016000349977,8
30857,2016000350346,8
30858,2016000350355,8
30859,2016000350556,8
30860,2016000350632,8
30861,2016000350783,8
30862,2016000351006,8
30863,2016000351342,8
30864,2016000351513,8
30865,2016000351590,8
30866,2016000351747,8
30867,2016000351807,8
30868,2016000351904,8
30869,2016000351941,8
30870,2016000352155,8
30871,2016000352588,8
30872,2016000352730,8
30873,2016000352806,8
30874,2016000353107,8
30875,2016000353129,8
30876,2016000353621,8
30877,2016000353676,8
30878,2016000353872,8
30879,2016000353885,8
30880,2016000354109,8
30881,2016000354368,8
30882,2016000354695,8
30883,2016000354879,8
30884,2016000355024,8
30885,2016000355068,8
30886,2016000355098,8
30887,2016000356122,8
30888,2016000356253,8
30889,2016000356513,8
30890,2016000356553,8
30891,2016000356751,8
30892,2016000357032,8
30893,2016000357243,8
30894,2016000357591,8
30895,2016000357696,8
30896,2016000358210,8
30897,2016000358747,8
30898,2016000358750,8
30899,2016000358808,8
30900,2016000358851,8
30901,2016000358983,8
30902,2016000359039,8
30903,2016000359427,8
30904,2016000359450,8
30905,2016000359565,8
30906,2016000359784,8
30907,2016000359892,8
30908,2016000359952,8
30909,2016000360019,8
30910,2016000360260,8
30911,2016000360696,8
30912,2016000360720,8
30913,2016000361396,8
30914,2016000361657,8
30915,2016000361906,8
30916,2016000361943,8
30917,2016000362074,8
30918,2016000362109,8
30919,2016000362122,8
30920,2016000362212,8
30921,2016000362314,8
30922,2016000362549,8
30923,2016000362588,8
30924,2016000362818,8
30925,2016000362847,8
30926,2016000362915,8
30927,2016000363112,8
30928,2016000363256,8
30929,2016000363688,8
30930,2016000364088,8
30931,2016000364514,8
30932,2016000364811,8
30933,2016000364946,8
30934,2016000365365,8
30935,2016000365614,8
30936,2016000365861,8
30937,2016000366118,8
30938,2016000366291,8
30939,2016000366847,8
30940,2016000366961,8
30941,2016000367116,8
30942,2016000367469,8
30943,2016000367470,8
30944,2016000367722,8
30945,2016000367795,8
30946,2016000367899,8
30947,2016000368112,8
30948,2016000368399,8
30949,2016000368865,8
30950,2016000369157,8
30951,2016000369320,8
30952,2016000369333,8
30953,2016000369574,8
30954,2016000369640,8
30955,2016000369761,8
30956,2016000369852,8
30957,2016000370437,8
30958,2016000370848,8
30959,2016000370895,8
30960,2016000370972,8
30961,2016000371225,8
30962,2016000371467,8
30963,2016000371738,8
30964,2016000372191,8
30965,2016000372440,8
30966,2016000372674,8
30967,2016000372929,8
30968,2016000372954,8
30969,2016000373294,8
30970,2016000373308,8
30971,2016000373540,8
30972,2016000373866,8
30973,2016000374236,8
30974,2016000374648,8
30975,2016000375283,8
30976,2016000375706,8
30977,2016000375715,8
30978,2016000375789,8
30979,2016000376160,8
30980,2016000376515,8
30981,2016000377533,8
30982,2016000377673,8
30983,2016000377737,8
30984,2016000378204,8
30985,2016000378379,8
30986,2016000378414,8
30987,2016000378467,8
30988,2016000378684,8
30989,2016000378734,8
30990,2016000378870,8
30991,2016000379349,8
30992,2016000379375,8
30993,2016000379402,8
30994,2016000379456,8
30995,2016000379560,8
30996,2016000379594,8
30997,2016000379733,8
30998,2016000379801,8
30999,2016000379965,8
31000,2016000380308,8
31001,2016000380336,8
31002,2016000380413,8
31003,2016000380583,8
31004,2016000380845,8
31005,2016000380933,8
31006,2016000381046,8
31007,2016000381102,8
31008,2016000381372,8
31009,2016000381510,8
31010,2016000381701,8
31011,2016000381767,8
31012,2016000381822,8
31013,2016000381994,8
31014,2016000382105,8
31015,2016000383498,8
31016,2016000383669,8
31017,2016000384008,8
31018,2016000384295,8
31019,2016000384318,8
31020,2016000384440,8
31021,2016000384824,8
31022,2016000385022,8
31023,2016000385440,8
31024,2016000385887,8
31025,2016000386061,8
31026,2016000386168,8
31027,2016000386239,8
31028,2016000387120,8
31029,2016000387163,8
31030,2016000387179,8
31031,2016000387271,8
31032,2016000387367,8
31033,2016000387368,8
31034,2016000387589,8
31035,2016000387712,8
31036,2016000387966,8
31037,2016000388172,8
31038,2016000388725,8
31039,2016000388857,8
31040,2016000388943,8
31041,2016000388972,8
31042,2016000389277,8
31043,2016000389669,8
31044,2016000389983,8
31045,2016000390372,8
31046,2016000390562,8
31047,2016000390635,8
31048,2016000390682,8
31049,2016000390812,8
31050,2016000390870,8
31051,2016000390987,8
31052,2016000391294,8
31053,2016000391309,8
31054,2016000391355,8
31055,2016000391439,8
31056,2016000391469,8
31057,2016000391777,8
31058,2016000391927,8
31059,2016000391944,8
31060,2016000392416,8
31061,2016000392865,8
31062,2016000392882,8
31063,2016000392944,8
31064,2016000393159,8
31065,2016000393326,8
31066,2016000393333,8
31067,2016000393618,8
31068,2016000393845,8
31069,2016000393944,8
31070,2016000394126,8
31071,2016000394904,8
31072,2016000394965,8
31073,2016000395336,8
31074,2016000395488,8
31075,2016000395721,8
31076,2016000396255,8
31077,2016000396369,8
31078,2016000396687,8
31079,2016000396881,8
31080,2016000397382,8
31081,2016000397453,8
31082,2016000397476,8
31083,2016000397578,8
31084,2016000397602,8
31085,2016000397616,8
31086,2016000397651,8
31087,2016000397816,8
31088,2016000397827,8
31089,2016000397905,8
31090,2016000398597,8
31091,2016000398656,8
31092,2016000399095,8
31093,2016000399145,8
31094,2016000399453,8
31095,2016000399668,8
31096,2016000399862,8
31097,2016000400324,8
31098,2016000400415,8
31099,2016000400451,8
31100,2016000401038,8
31101,2016000401195,8
31102,2016000401500,8
31103,2016000401505,8
31104,2016000401703,8
31105,2016000402120,8
31106,2016000402127,8
31107,2016000402145,8
31108,2016000402380,8
31109,2016000403032,8
31110,2016000403231,8
31111,2016000403457,8
31112,2016000403724,8
31113,2016000403730,8
31114,2016000403734,8
31115,2016000404340,8
31116,2016000404783,8
31117,2016000405255,8
31118,2016000405320,8
31119,2016000405564,8
31120,2016000405600,8
31121,2016000405618,8
31122,2016000405749,8
31123,2016000405754,8
31124,2016000405789,8
31125,2016000405798,8
31126,2016000406102,8
31127,2016000407190,8
31128,2016000407321,8
31129,2016000408557,8
31130,2016000409141,8
31131,2016000409459,8
31132,2016000410181,8
31133,2016000410230,8
31134,2016000410256,8
31135,2016000410353,8
31136,2016000410473,8
31137,2016000410493,8
31138,2016000410581,8
31139,2016000410623,8
31140,2016000410643,8
31141,2016000411071,8
31142,2016000411752,8
31143,2016000411759,8
31144,2016000411775,8
31145,2016000412136,8
31146,2016000412349,8
31147,2016000412363,8
31148,2016000412378,8
31149,2016000412484,8
31150,2016000412745,8
31151,2016000412909,8
31152,2016000413209,8
31153,2016000413297,8
31154,2016000413316,8
31155,2016000413413,8
31156,2016000413641,8
31157,2016000413668,8
31158,2016000413897,8
31159,2016000414435,8
31160,2016000414624,8
31161,2016000415050,8
31162,2016000415119,8
31163,2016000415324,8
31164,2016000415586,8
31165,2016000415659,8
31166,2016000415709,8
31167,2016000415756,8
31168,2016000416083,8
31169,2016000416261,8
31170,2016000416361,8
31171,2016000416857,8
31172,2016000416908,8
31173,2016000417107,8
31174,2016000417161,8
31175,2016000417187,8
31176,2016000417247,8
31177,2016000417631,8
31178,2016000418446,8
31179,2016000419603,8
31180,2016000419959,8
31181,2016000420460,8
31182,2016000420603,8
31183,2016000420900,8
31184,2016000421293,8
31185,2016000421900,8
31186,2016000422062,8
31187,2016000422120,8
31188,2016000422605,8
31189,2016000422813,8
31190,2016000422990,8
31191,2016000423232,8
31192,2016000423427,8
31193,2016000423516,8
31194,2016000423894,8
31195,2016000424421,8
31196,2016000425074,8
31197,2016000425396,8
31198,2016000425598,8
31199,2016000425634,8
31200,2016000425930,8
31201,2016000426137,8
31202,2016000426428,8
31203,2016000426939,8
31204,2016000427014,8
31205,2016000427249,8
31206,2016000427399,8
31207,2016000427461,8
31208,2016000427520,8
31209,2016000427583,8
31210,2016000427644,8
31211,2016000427660,8
31212,2016000427716,8
31213,2016000427879,8
31214,2016000428775,8
31215,2016000428844,8
31216,2016000429159,8
31217,2016000429195,8
31218,2016000429258,8
31219,2016000429330,8
31220,2016000429413,8
31221,2016000429486,8
31222,2016000429515,8
31223,2016000429526,8
31224,2016000429889,8
31225,2016000430657,8
31226,2016000430797,8
31227,2016000431756,8
31228,2016000431889,8
31229,2016000432323,8
31230,2016000433082,8
31231,2016000433250,8
31232,2016000433298,8
31233,2016000433323,8
31234,2016000433481,8
31235,2016000433540,8
31236,2016000433611,8
31237,2016000434143,8
31238,2016000434816,8
31239,2016000434846,8
31240,2016000434962,8
31241,2016000434986,8
31242,2016000434995,8
31243,2016000435306,8
31244,2016000435813,8
31245,2016000435865,8
31246,2016000436069,8
31247,2016000436096,8
31248,2016000436288,8
31249,2016000436313,8
31250,2016000436475,8
31251,2016000436546,8
31252,2016000436876,8
31253,2016000437364,8
31254,2016000437608,8
31255,2016000437778,8
31256,2016000437921,8
31257,2016000437971,8
31258,2016000438203,8
31259,2016000438205,8
31260,2016000438604,8
31261,2016000438690,8
31262,2016000439509,8
31263,2016000439933,8
31264,2016000440087,8
31265,2016000440468,8
31266,2016000440541,8
31267,2016000441321,8
31268,2016000441941,8
31269,2016000442267,8
31270,2016000442496,8
31271,2016000442579,8
31272,2016000443625,8
31273,2016000443818,8
31274,2016000444141,8
31275,2016000444187,8
31276,2016000444318,8
31277,2016000444431,8
31278,2016000444508,8
31279,2016000444684,8
31280,2016000444728,8
31281,2016000444919,8
31282,2016000444957,8
31283,2016000444992,8
31284,2016000445030,8
31285,2016000445247,8
31286,2016000445262,8
31287,2016000445620,8
31288,2016000445797,8
31289,2016000445908,8
31290,2016000446428,8
31291,2016000446481,8
31292,2016000446543,8
31293,2016000446605,8
31294,2016000446813,8
31295,2016000447287,8
31296,2016000447454,8
31297,2016000447642,8
31298,2016000448138,8
31299,2016000448765,8
31300,2016000448927,8
31301,2016000449277,8
31302,2016000449413,8
31303,2016000449796,8
31304,2016000450051,8
31305,2016000450158,8
31306,2016000450203,8
31307,2016000450253,8
31308,2016000450255,8
31309,2016000450428,8
31310,2016000450586,8
31311,2016000450831,8
31312,2016000451190,8
31313,2016000451242,8
31314,2016000451256,8
31315,2016000451461,8
31316,2016000451493,8
31317,2016000451561,8
31318,2016000452737,8
31319,2016000452801,8
31320,2016000453252,8
31321,2016000453320,8
31322,2016000453333,8
31323,2016000453461,8
31324,2016000453486,8
31325,2016000453700,8
31326,2016000453794,8
31327,2016000454131,8
31328,2016000455169,8
31329,2016000455253,8
31330,2016000455324,8
31331,2016000455402,8
31332,2016000455747,8
31333,2016000455998,8
31334,2016000456241,8
31335,2016000456327,8
31336,2016000456545,8
31337,2016000456601,8
31338,2016000456652,8
31339,2016000457179,8
31340,2016000457222,8
31341,2016000457611,8
31342,2016000457698,8
31343,2016000457912,8
31344,2016000457958,8
31345,2016000458149,8
31346,2016000458204,8
31347,2016000458451,8
31348,2016000458493,8
31349,2016000458592,8
31350,2016000458614,8
31351,2016000458846,8
31352,2016000458949,8
31353,2016000459197,8
31354,2016000459227,8
31355,2016000459292,8
31356,2016000459354,8
31357,2016000459355,8
31358,2016000459566,8
31359,2016000459700,8
31360,2016000459962,8
31361,2016000460086,8
31362,2016000460103,8
31363,2016000460686,8
31364,2016000461526,8
31365,2016000461677,8
31366,2016000462295,8
31367,2016000462303,8
31368,2016000462882,8
31369,2016000462943,8
31370,2016000463312,8
31371,2016000463478,8
31372,2016000463739,8
31373,2016000463813,8
31374,2016000464431,8
31375,2016000464549,8
31376,2016000464670,8
31377,2016000464672,8
31378,2016000464757,8
31379,2016000465299,8
31380,2016000465593,8
31381,2016000465646,8
31382,2016000465682,8
31383,2016000465997,8
31384,2016000466080,8
31385,2016000466371,8
31386,2016000467024,8
31387,2016000467577,8
31388,2016000467581,8
31389,2016000467887,8
31390,2016000467956,8
31391,2016000467973,8
31392,2016000467974,8
31393,2016000468302,8
31394,2016000468393,8
31395,2016000468565,8
31396,2016000468835,8
31397,2016000469042,8
31398,2016000469117,8
31399,2016000469284,8
31400,2016000469316,8
31401,2016000469576,8
31402,2016000469672,8
31403,2016000469947,8
31404,2016000470128,8
31405,2016000470458,8
31406,2016000470484,8
31407,2016000470837,8
31408,2016000470978,8
31409,2016000471161,8
31410,2016000471251,8
31411,2016000471396,8
31412,2016000471512,8
31413,2016000471553,8
31414,2016000471759,8
31415,2016000471822,8
31416,2016000471866,8
31417,2016000471907,8
31418,2016000472829,8
31419,2016000472866,8
31420,2016000473153,8
31421,2016000473243,8
31422,2016000473327,8
31423,2016000473364,8
31424,2016000473605,8
31425,2016000473830,8
31426,2016000473880,8
31427,2016000473896,8
31428,2016000474304,8
31429,2016000474353,8
31430,2016000474431,8
31431,2016000474648,8
31432,2016000474863,8
31433,2016000474889,8
31434,2016000474902,8
31435,2016000475265,8
31436,2016000475316,8
31437,2016000475539,8
31438,2016000475631,8
31439,2016000475647,8
31440,2016000475921,8
31441,2016000475934,8
31442,2016000476120,8
31443,2016000476375,8
31444,2016000476458,8
31445,2016000476498,8
31446,2016000476525,8
31447,2016000476530,8
31448,2016000476555,8
31449,2016000476615,8
31450,2016000476974,8
31451,2016000477058,8
31452,2016000477074,8
31453,2016000477263,8
31454,2016000477444,8
31455,2016000477910,8
31456,2016000477936,8
31457,2016000478158,8
31458,2016000478241,8
31459,2016000478425,8
31460,2016000478640,8
31461,2016000478679,8
31462,2016000478800,8
31463,2016000478807,8
31464,2016000478991,8
31465,2016000479225,8
31466,2016000479269,8
