,AGEP,CITWP,DDRS
1510,19,,2.0
1511,75,,2.0
1512,61,,2.0
1513,37,,2.0
1514,41,,2.0
1515,20,,2.0
1516,16,,2.0
1517,14,,2.0
1518,11,,2.0
1519,9,,2.0
1520,54,,2.0
1521,36,,2.0
1522,26,,2.0
1523,14,,2.0
1524,9,,2.0
1525,9,,2.0
1526,6,,2.0
1527,40,2011.0,2.0
1528,85,,2.0
1529,52,,2.0
1530,86,,2.0
1531,24,,2.0
1532,26,,2.0
1533,3,,
1534,68,,2.0
1535,25,,2.0
1536,32,,2.0
1537,52,,2.0
1538,52,,2.0
1539,26,,2.0
1540,23,,2.0
1541,21,,2.0
1542,26,,2.0
1543,19,,2.0
1544,93,,1.0
1545,48,,2.0
1546,44,,2.0
1547,16,,2.0
1548,70,2011.0,2.0
1549,58,,2.0
1550,89,,1.0
1551,82,,2.0
1552,59,,2.0
1553,25,,2.0
1554,61,,2.0
1555,25,,2.0
1556,0,,
1557,39,,2.0
1558,43,,2.0
1559,48,,2.0
1560,53,,2.0
1561,31,,1.0
1562,18,,2.0
1563,53,,2.0
1564,53,,2.0
1565,32,,2.0
1566,32,,2.0
1567,9,,2.0
1568,7,,2.0
1569,6,,2.0
1570,4,,
1571,1,,
1572,0,,
1573,38,,2.0
1574,36,,2.0
1575,16,,2.0
1576,15,,2.0
1577,48,,2.0
1578,38,,2.0
1579,9,,2.0
1580,67,,2.0
1581,72,,2.0
1582,58,,1.0
1583,73,,1.0
1584,28,,2.0
1585,26,,2.0
1586,63,,2.0
1587,60,,2.0
1588,74,,2.0
1589,64,,2.0
1590,36,,2.0
1591,44,,2.0
1592,42,,2.0
1593,22,,2.0
1594,18,,2.0
1595,93,,2.0
1596,29,,2.0
1597,28,,2.0
1598,3,,
1599,2,,
1600,32,,2.0
1601,36,,2.0
1602,7,,2.0
1603,5,,2.0
1604,3,,
1605,37,,2.0
1606,41,,2.0
1607,19,,2.0
1608,16,,2.0
1609,13,,2.0
1610,28,,2.0
1611,28,,2.0
1612,3,,
1613,0,,
1614,85,,2.0
1615,49,,2.0
1616,55,,2.0
1617,23,,2.0
1618,15,,2.0
1619,30,,2.0
1620,30,,2.0
1621,0,,
1622,71,,2.0
1623,64,,2.0
1624,55,,2.0
1625,53,,2.0
1626,30,,2.0
1627,25,,2.0
1628,30,,2.0
1629,78,,2.0
1630,75,2000.0,2.0
1631,67,,2.0
1632,86,,1.0
1633,86,,2.0
1634,54,,2.0
1635,45,,2.0
1636,62,,2.0
1637,28,,2.0
1638,27,,2.0
1639,81,,2.0
1640,78,,2.0
1641,86,,2.0
1642,41,,2.0
1643,37,,2.0
1644,14,,2.0
1645,13,,2.0
1646,8,,2.0
1647,6,,2.0
1648,51,,2.0
1649,89,,1.0
1650,61,,2.0
1651,44,,2.0
1652,42,,2.0
1653,42,,2.0
1654,44,,2.0
1655,3,,
1656,5,,2.0
1657,72,,2.0
1658,70,,2.0
1659,82,,2.0
1660,63,,2.0
1661,46,,2.0
1662,28,,2.0
1663,26,,2.0
1664,5,,2.0
1665,4,,
1666,19,,2.0
1667,53,2008.0,2.0
1668,50,2006.0,2.0
1669,28,2008.0,2.0
1670,24,2008.0,2.0
1671,19,2006.0,2.0
1672,63,,2.0
1673,73,,2.0
1674,63,,2.0
1675,64,,2.0
1676,31,,1.0
1677,42,,2.0
1678,38,,2.0
1679,9,,2.0
1680,36,,2.0
1681,54,,2.0
1682,50,,2.0
1683,25,,2.0
1684,2,,
1685,76,,2.0
1686,80,,2.0
1687,52,,2.0
1688,49,,2.0
1689,75,,2.0
1690,51,,2.0
1691,26,,2.0
1692,51,,2.0
1693,27,,2.0
1694,27,,2.0
1695,77,,2.0
1696,73,,2.0
1697,28,,2.0
1698,26,,2.0
1699,22,,2.0
1700,66,2003.0,2.0
1701,66,,2.0
1702,77,,2.0
1703,24,,2.0
1704,24,,2.0
1705,48,,2.0
1706,49,,2.0
1707,6,2008.0,2.0
1708,28,,2.0
1709,11,,2.0
1710,9,,2.0
1711,10,,2.0
1712,34,,2.0
1713,14,,2.0
1714,10,,2.0
1715,87,,2.0
1716,32,,2.0
1717,11,,2.0
1718,31,,2.0
1719,67,,2.0
1720,64,,2.0
1721,54,,2.0
1722,40,,2.0
1723,41,,2.0
1724,65,,2.0
1725,87,,2.0
1726,47,,2.0
1727,47,,2.0
1728,14,,2.0
1729,10,,2.0
1730,47,,2.0
1731,46,,2.0
1732,21,,2.0
1733,16,,2.0
1734,1,,
1735,31,,2.0
1736,60,,2.0
1737,60,,2.0
1738,54,,2.0
1739,13,,2.0
1740,71,,2.0
1741,74,,2.0
1742,47,,2.0
1743,49,,2.0
1744,39,,2.0
1745,37,,2.0
1746,45,,2.0
1747,46,,2.0
1748,71,,2.0
1749,70,,2.0
1750,65,1967.0,1.0
1751,32,,2.0
1752,28,,2.0
1753,29,,2.0
1754,32,,2.0
1755,55,,2.0
1756,48,,2.0
1757,18,,2.0
1758,15,,2.0
1759,69,,2.0
1760,64,,2.0
1761,48,,2.0
1762,49,,1.0
1763,25,,2.0
1764,63,,2.0
1765,27,,2.0
1766,27,,2.0
1767,23,,2.0
1768,63,,2.0
1769,62,,2.0
1770,58,,2.0
1771,50,,2.0
1772,49,,2.0
1773,17,,2.0
1774,83,,1.0
1775,81,,2.0
1776,58,,2.0
1777,52,,2.0
1778,43,,2.0
1779,57,,2.0
1780,55,,2.0
1781,33,,2.0
1782,34,,2.0
1783,4,,
1784,0,,
1785,86,,2.0
1786,36,,2.0
1787,72,,2.0
1788,48,,2.0
1789,47,,2.0
1790,14,,2.0
1791,12,,2.0
1792,71,,1.0
1793,63,,2.0
1794,88,,2.0
1795,26,,2.0
1796,29,,2.0
1797,2,,
1798,1,,
1799,61,,2.0
1800,58,,2.0
1801,84,,1.0
1802,59,,2.0
1803,21,,2.0
1804,42,,2.0
1805,33,,2.0
1806,4,,
1807,41,,2.0
1808,41,,2.0
1809,16,,2.0
1810,70,,2.0
1811,71,,2.0
1812,42,,2.0
1813,39,,2.0
1814,29,,2.0
1815,37,,2.0
1816,40,,2.0
1817,11,,2.0
1818,7,,2.0
1819,62,,2.0
1820,68,,2.0
1821,59,,2.0
1822,57,,2.0
1823,28,,2.0
1824,3,,
1825,25,,2.0
1826,73,,2.0
1827,71,,2.0
1828,67,,2.0
1829,57,,2.0
1830,26,,2.0
1831,76,,2.0
1832,76,,2.0
1833,64,,2.0
1834,41,,2.0
1835,67,,2.0
1836,68,,2.0
1837,67,,2.0
1838,44,,2.0
1839,7,,2.0
1840,47,,2.0
1841,25,,2.0
1842,76,,2.0
1843,40,,2.0
1844,38,,2.0
1845,12,,2.0
1846,9,,2.0
1847,6,,2.0
1848,51,,2.0
1849,15,,2.0
1850,56,,2.0
1851,54,,2.0
1852,23,,2.0
1853,4,,
1854,24,,2.0
1855,50,,2.0
1856,50,,2.0
1857,20,,2.0
1858,18,,2.0
1859,44,1997.0,2.0
1860,40,1995.0,2.0
1861,18,,2.0
1862,15,,2.0
1863,12,,2.0
1864,44,,2.0
1865,44,,2.0
1866,15,,2.0
1867,81,,2.0
1868,34,,2.0
1869,39,,2.0
1870,13,,2.0
1871,9,,2.0
1872,31,,2.0
1873,1,,
1874,28,,2.0
1875,42,,2.0
1876,55,,2.0
1877,29,,2.0
1878,47,,2.0
1879,46,,2.0
1880,25,,2.0
1881,27,,2.0
1882,28,,2.0
1883,9,,2.0
1884,8,,2.0
1885,3,,
1886,1,,
1887,85,,2.0
1888,84,,2.0
1889,65,,2.0
1890,63,,2.0
1891,33,,2.0
1892,57,,2.0
1893,53,,2.0
1894,57,,2.0
1895,59,,2.0
1896,35,,2.0
1897,36,,2.0
1898,13,,2.0
1899,9,,2.0
1900,62,,2.0
1901,60,,2.0
1902,46,2008.0,1.0
1903,60,,2.0
1904,66,,2.0
1905,62,,2.0
1906,64,,2.0
1907,58,,2.0
1908,93,,2.0
1909,60,,2.0
1910,35,,2.0
1911,10,,2.0
1912,54,,2.0
1913,54,,2.0
1914,62,,2.0
1915,58,,2.0
1916,93,,2.0
1917,63,,2.0
1918,80,,2.0
1919,80,,2.0
1920,26,,2.0
1921,50,,2.0
1922,64,,2.0
1923,58,,2.0
1924,55,,2.0
1925,58,,2.0
1926,62,,2.0
1927,68,,2.0
1928,78,,2.0
1929,55,,2.0
1930,54,,2.0
1931,26,,1.0
1932,20,,2.0
1933,53,,2.0
1934,71,,2.0
1935,57,,2.0
1936,50,,2.0
1937,37,,2.0
1938,14,,2.0
1939,8,,2.0
1940,58,,2.0
1941,66,,2.0
1942,23,,2.0
1943,27,,2.0
1944,2,,
1945,34,,2.0
1946,27,,2.0
1947,5,,2.0
1948,3,,
1949,53,1996.0,2.0
1950,25,,2.0
1951,53,,2.0
1952,71,,2.0
1953,68,2011.0,2.0
1954,31,,2.0
1955,28,,2.0
1956,4,,
1957,1,,
1958,52,,2.0
1959,53,,2.0
1960,74,,2.0
1961,50,,2.0
1962,47,,2.0
1963,36,,2.0
1964,29,,2.0
1965,2,,
1966,38,,2.0
1967,33,,2.0
1968,11,,2.0
1969,30,,2.0
1970,68,,2.0
1971,53,,2.0
1972,55,,2.0
1973,54,,2.0
1974,23,,2.0
1975,20,,2.0
1976,18,,2.0
1977,0,,
1978,24,,2.0
1979,49,,2.0
1980,43,,2.0
1981,16,,2.0
1982,60,,2.0
1983,60,,2.0
1984,70,,2.0
1985,18,,2.0
1986,23,,2.0
1987,6,,2.0
1988,4,,
1989,29,,2.0
1990,42,,2.0
1991,42,,2.0
1992,15,,2.0
1993,14,,2.0
1994,12,,2.0
1995,60,,2.0
1996,57,,2.0
1997,15,,2.0
1998,55,,2.0
1999,55,,2.0
2000,42,,2.0
2001,45,,2.0
2002,7,,2.0
2003,4,,
2004,59,,2.0
2005,62,,2.0
2006,72,,2.0
2007,57,,2.0
2008,93,,1.0
2009,48,,2.0
2010,21,,2.0
2011,16,,2.0
2012,68,,2.0
2013,82,,2.0
2014,79,,2.0
2015,55,,2.0
2016,31,,2.0
2017,12,,2.0
2018,8,,2.0
2019,51,,2.0
2020,53,,2.0
2021,53,,2.0
2022,63,,2.0
2023,84,,1.0
2024,51,,1.0
2025,57,,2.0
2026,48,,2.0
2027,14,,2.0
2028,8,,1.0
2029,51,,2.0
2030,34,,2.0
2031,30,,2.0
2032,27,,2.0
2033,3,,
2034,15,,2.0
2035,67,,2.0
2036,68,,2.0
2037,80,,2.0
2038,18,,2.0
2039,24,,2.0
2040,22,,2.0
2041,21,,2.0
2042,44,,2.0
2043,68,,2.0
2044,5,,2.0
2045,60,,2.0
2046,62,,2.0
2047,39,,2.0
2048,16,,2.0
2049,10,,2.0
2050,8,,2.0
2051,6,,2.0
2052,56,,2.0
2053,14,,2.0
2054,55,,2.0
2055,46,,2.0
2056,56,,2.0
2057,73,,2.0
2058,69,,2.0
2059,67,,2.0
2060,5,,2.0
2061,42,,2.0
2062,14,,2.0
2063,46,,2.0
2064,63,,2.0
2065,63,,2.0
2066,43,,2.0
2067,58,,2.0
2068,78,,2.0
2069,58,,1.0
2070,31,,2.0
2071,65,,2.0
2072,67,,2.0
2073,77,,1.0
2074,79,,2.0
2075,59,,2.0
2076,63,,2.0
2077,59,,2.0
2078,68,,2.0
2079,45,,2.0
2080,31,,2.0
2081,40,,2.0
2082,50,,2.0
2083,47,,2.0
2084,31,,2.0
2085,22,,2.0
2086,13,,2.0
2087,12,,2.0
2088,10,,2.0
2089,36,,2.0
2090,40,,2.0
2091,9,,2.0
2092,7,,2.0
2093,4,,
2094,1,,
2095,56,1961.0,2.0
2096,53,1996.0,2.0
2097,64,,2.0
2098,60,,2.0
2099,59,,2.0
2100,66,,2.0
2101,82,1964.0,2.0
2102,89,1964.0,2.0
2103,64,,2.0
2104,52,,2.0
2105,65,,2.0
2106,57,,2.0
2107,42,2006.0,2.0
2108,16,,2.0
2109,14,,2.0
2110,81,,2.0
2111,77,,2.0
2112,76,,2.0
2113,41,,2.0
2114,67,,2.0
2115,65,,2.0
2116,62,,2.0
2117,63,,2.0
2118,62,,2.0
2119,51,,2.0
2120,40,,2.0
2121,38,,2.0
2122,1,,
2123,0,,
2124,41,,2.0
2125,51,,2.0
2126,13,,2.0
2127,10,,2.0
2128,66,,2.0
2129,55,,2.0
2130,85,,2.0
2131,32,,2.0
2132,36,,2.0
2133,4,,
2134,59,,2.0
2135,51,,2.0
2136,18,,2.0
2137,60,,2.0
2138,65,,2.0
2139,56,,2.0
2140,21,,2.0
2141,35,,2.0
2142,68,,2.0
2143,68,,2.0
2144,28,,2.0
2145,6,,2.0
2146,86,,1.0
2147,57,,2.0
2148,45,,2.0
2149,17,,2.0
2150,65,,2.0
2151,58,,2.0
2152,69,,2.0
2153,67,,2.0
2154,60,,2.0
2155,56,,2.0
2156,64,,2.0
2157,60,,2.0
2158,37,,2.0
2159,76,,2.0
2160,54,,2.0
2161,48,,2.0
2162,16,,2.0
2163,25,,2.0
2164,33,,2.0
2165,87,,2.0
2166,89,,2.0
2167,87,,2.0
2168,79,,2.0
2169,75,1962.0,2.0
2170,32,,2.0
2171,32,,2.0
2172,5,,2.0
2173,2,,
2174,78,,2.0
2175,79,,2.0
2176,41,,2.0
2177,36,,2.0
2178,11,,2.0
2179,7,,2.0
2180,55,,2.0
2181,49,,2.0
2182,21,,2.0
2183,15,,2.0
2184,14,,2.0
2185,43,,2.0
2186,46,,2.0
2187,50,,2.0
2188,30,,2.0
2189,49,,2.0
2190,38,,2.0
2191,20,,2.0
2192,53,,2.0
2193,49,,2.0
2194,29,,2.0
2195,27,,2.0
2196,25,,2.0
2197,14,,2.0
2198,74,,2.0
2199,78,,2.0
2200,27,,2.0
2201,8,,2.0
2202,7,,2.0
2203,39,,2.0
2204,40,,2.0
2205,17,,2.0
2206,15,,2.0
2207,24,,2.0
2208,21,,2.0
2209,1,,
2210,47,,2.0
2211,8,,2.0
2212,44,,2.0
2213,67,,2.0
2214,70,,2.0
2215,55,,1.0
2216,71,,2.0
2217,50,,2.0
2218,76,,2.0
2219,82,,2.0
2220,49,,2.0
2221,50,,2.0
2222,54,,2.0
2223,50,,2.0
2224,41,,2.0
2225,67,,2.0
2226,64,,2.0
2227,33,,2.0
2228,34,,2.0
2229,2,,
2230,48,,2.0
2231,15,,2.0
2232,15,,2.0
2233,60,2010.0,2.0
2234,49,,2.0
2235,52,,2.0
2236,17,,2.0
2237,75,,2.0
2238,50,,2.0
2239,41,,2.0
2240,38,,2.0
2241,16,,2.0
2242,13,,2.0
2243,11,,2.0
2244,9,,2.0
2245,9,,2.0
2246,5,,2.0
2247,1,,
2248,63,,2.0
2249,62,,2.0
2250,22,,2.0
2251,65,,1.0
2252,62,,1.0
2253,67,,2.0
2254,43,,2.0
2255,52,,2.0
2256,50,,2.0
2257,19,,2.0
2258,40,,2.0
2259,41,,2.0
2260,7,,2.0
2261,60,,2.0
2262,60,,2.0
2263,23,,2.0
2264,5,,2.0
2265,3,,
2266,0,,
2267,23,,2.0
2268,18,,2.0
2269,29,2008.0,2.0
2270,20,,2.0
2271,20,,2.0
2272,20,,2.0
2273,19,,2.0
2274,63,,2.0
2275,41,,2.0
2276,36,,2.0
2277,14,,2.0
2278,12,,2.0
2279,11,,2.0
2280,8,,2.0
2281,6,,2.0
2282,4,,
2283,38,,2.0
2284,34,,2.0
2285,11,,2.0
2286,8,,2.0
2287,6,,2.0
2288,4,,
2289,1,,
2290,61,,2.0
2291,58,,2.0
2292,44,,2.0
2293,44,,2.0
2294,16,,2.0
2295,64,,2.0
2296,54,,2.0
2297,74,,2.0
2298,81,,2.0
2299,78,,2.0
2300,35,,2.0
2301,74,,2.0
2302,85,,2.0
2303,61,,2.0
2304,68,,2.0
2305,32,,2.0
2306,37,,2.0
2307,11,,2.0
2308,9,,2.0
2309,8,,2.0
2310,4,,
2311,0,,
2312,59,,2.0
2313,21,,2.0
2314,70,,2.0
2315,71,,2.0
2316,59,,2.0
2317,53,,2.0
2318,73,,2.0
2319,41,,2.0
2320,51,,2.0
2321,52,,2.0
2322,36,,2.0
2323,17,,2.0
2324,14,,2.0
2325,45,,2.0
2326,41,,2.0
2327,12,,2.0
2328,66,,2.0
2329,69,,2.0
2330,46,,2.0
2331,20,,2.0
2332,46,,1.0
2333,20,,2.0
2334,32,,2.0
2335,12,,2.0
2336,32,,2.0
2337,14,,2.0
2338,39,,2.0
2339,78,,2.0
2340,78,,2.0
2341,93,,2.0
2342,53,,2.0
2343,69,,2.0
2344,75,,2.0
2345,59,,2.0
2346,64,,2.0
2347,62,,2.0
2348,52,,2.0
2349,74,,2.0
2350,67,,2.0
2351,60,,2.0
2352,56,,2.0
2353,76,,2.0
2354,60,,2.0
2355,60,,2.0
2356,24,,2.0
2357,57,,2.0
2358,57,,2.0
2359,20,,2.0
2360,42,,2.0
2361,37,,2.0
2362,9,,2.0
2363,6,,2.0
2364,54,,2.0
2365,59,,2.0
2366,31,,2.0
2367,29,,2.0
2368,7,,2.0
2369,4,,
2370,1,,
2371,75,,2.0
2372,40,,2.0
2373,47,,2.0
2374,59,,2.0
2375,49,,2.0
2376,71,,2.0
2377,77,,2.0
2378,49,,2.0
2379,37,,2.0
2380,36,,2.0
2381,5,,2.0
2382,3,,
2383,1,,
2384,15,,2.0
2385,58,,2.0
2386,36,,2.0
2387,29,,2.0
2388,32,,2.0
2389,5,,2.0
2390,0,,
2391,61,,2.0
2392,61,,2.0
2393,47,,2.0
2394,35,,2.0
2395,40,,2.0
2396,58,,2.0
2397,66,,2.0
2398,29,,2.0
2399,30,,2.0
2400,1,,
2401,33,,2.0
2402,12,,2.0
2403,6,,2.0
2404,11,,2.0
2405,10,,2.0
2406,45,,2.0
2407,44,,2.0
2408,73,,2.0
2409,20,,2.0
2410,55,,2.0
2411,54,,2.0
2412,61,,2.0
2413,64,,2.0
2414,56,,2.0
2415,72,,1.0
2416,49,,2.0
2417,44,,2.0
2418,41,,2.0
2419,63,,2.0
2420,64,,2.0
2421,68,,2.0
2422,53,,2.0
2423,48,,2.0
2424,17,,2.0
2425,15,,2.0
2426,29,,2.0
2427,34,,2.0
2428,9,,2.0
2429,6,,2.0
2430,3,,
2431,69,,2.0
2432,29,,2.0
2433,27,,2.0
2434,2,,
2435,1,,
2436,40,,2.0
2437,11,,2.0
2438,9,,2.0
2439,7,,2.0
2440,44,,2.0
2441,63,,2.0
2442,54,,2.0
2443,22,,2.0
2444,30,,2.0
2445,1,,
2446,0,,
2447,44,,2.0
2448,34,,2.0
2449,1,,
2450,11,,2.0
2451,46,,2.0
2452,46,,2.0
2453,24,,2.0
2454,26,,2.0
2455,51,2008.0,2.0
2456,53,,2.0
2457,22,,2.0
2458,64,,2.0
2459,62,,2.0
2460,81,,2.0
2461,79,,2.0
2462,49,,1.0
2463,36,,2.0
2464,13,,2.0
2465,11,,2.0
2466,67,,2.0
2467,64,,2.0
2468,45,,2.0
2469,45,,2.0
2470,15,,2.0
2471,10,,2.0
2472,8,,2.0
2473,52,,2.0
2474,55,,2.0
2475,52,,2.0
2476,21,,2.0
2477,81,,2.0
2478,42,,2.0
2479,13,,2.0
2480,67,,2.0
2481,33,,2.0
2482,38,,2.0
2483,6,,2.0
2484,2,,
2485,89,,2.0
2486,64,,2.0
2487,58,,2.0
2488,38,,2.0
2489,36,,2.0
2490,15,,2.0
2491,9,,2.0
2492,36,,2.0
2493,22,,2.0
2494,6,,2.0
2495,0,,
2496,25,,2.0
2497,45,,2.0
2498,41,,2.0
2499,15,,2.0
2500,13,,2.0
2501,11,,2.0
2502,49,,2.0
2503,23,,2.0
2504,37,,2.0
2505,13,,2.0
2506,4,,
2507,55,,2.0
2508,56,,2.0
2509,21,,2.0
2510,54,,2.0
2511,17,,2.0
2512,57,,2.0
2513,48,,2.0
2514,53,,2.0
2515,28,,2.0
2516,30,,2.0
2517,7,,2.0
2518,5,,2.0
2519,32,,2.0
2520,29,,2.0
2521,6,,2.0
2522,4,,
2523,2,,
2524,0,,
2525,93,,1.0
2526,53,,2.0
2527,40,,2.0
2528,13,,2.0
2529,61,,2.0
2530,82,,2.0
2531,44,,2.0
2532,38,,2.0
2533,17,,2.0
2534,15,,2.0
2535,52,,2.0
2536,11,,2.0
2537,38,,2.0
2538,35,,2.0
2539,15,,2.0
2540,13,,2.0
2541,11,,2.0
2542,9,,2.0
2543,6,,2.0
2544,56,,2.0
2545,59,,2.0
2546,86,,2.0
2547,58,,2.0
2548,58,2008.0,2.0
2549,14,,2.0
2550,52,2002.0,2.0
2551,36,,2.0
2552,33,,2.0
2553,9,,2.0
2554,7,,2.0
2555,4,,
2556,1,,
2557,36,,2.0
2558,34,,2.0
2559,14,,2.0
2560,12,,2.0
2561,10,,2.0
2562,8,,2.0
2563,48,,2.0
2564,47,,2.0
2565,20,,2.0
2566,16,,2.0
2567,67,,2.0
2568,33,,2.0
2569,33,,2.0
2570,3,,
2571,1,,
2572,65,,2.0
2573,19,,2.0
2574,61,,2.0
2575,63,,2.0
2576,67,,2.0
2577,67,,2.0
2578,58,,2.0
2579,5,,2.0
2580,13,,2.0
2581,44,,2.0
2582,23,,2.0
2583,65,,2.0
2584,62,,2.0
2585,72,,2.0
2586,73,,1.0
2587,82,,2.0
2588,93,,1.0
2589,19,,2.0
2590,18,,2.0
2591,0,,
2592,23,,2.0
2593,35,,2.0
2594,61,,2.0
2595,50,,2.0
2596,66,,2.0
2597,68,,2.0
2598,48,,2.0
2599,52,,2.0
2600,47,,2.0
2601,55,,2.0
2602,48,2009.0,2.0
2603,12,,2.0
2604,5,,2.0
2605,64,,2.0
2606,28,,2.0
2607,45,,2.0
2608,16,,2.0
2609,52,,2.0
2610,62,,2.0
2611,66,,2.0
2612,51,,2.0
2613,60,,2.0
2614,74,,2.0
2615,81,,1.0
2616,45,,2.0
2617,48,2007.0,2.0
2618,16,,2.0
2619,15,,2.0
2620,10,,2.0
2621,53,,2.0
2622,50,,2.0
2623,58,,2.0
2624,28,,1.0
2625,23,,2.0
2626,41,,2.0
2627,10,,2.0
2628,6,,2.0
2629,3,,
2630,87,,2.0
2631,93,,1.0
2632,52,,2.0
2633,88,,1.0
2634,73,,2.0
2635,30,,2.0
2636,27,,2.0
2637,7,,2.0
2638,2,,
2639,0,,
2640,81,,2.0
2641,79,,1.0
2642,93,,2.0
2643,55,,2.0
2644,57,,2.0
2645,70,,2.0
2646,65,,2.0
2647,28,,2.0
2648,60,,2.0
2649,62,,2.0
2650,87,,2.0
2651,73,,2.0
2652,32,,2.0
2653,30,,2.0
2654,2,,
2655,82,,1.0
2656,84,,2.0
2657,84,,1.0
2658,49,,2.0
2659,54,,2.0
2660,55,,2.0
2661,69,,2.0
2662,72,,2.0
2663,48,,2.0
2664,28,,2.0
2665,27,,2.0
2666,4,,
2667,3,,
2668,0,,
2669,63,,2.0
2670,65,,2.0
2671,22,,2.0
2672,24,,2.0
2673,50,,2.0
2674,21,,2.0
2675,16,,2.0
2676,62,,2.0
2677,71,,2.0
2678,64,,2.0
2679,55,,2.0
2680,49,,2.0
2681,49,,2.0
2682,18,,2.0
2683,59,,2.0
2684,93,,2.0
2685,54,,2.0
2686,74,,2.0
2687,72,,2.0
2688,54,,2.0
2689,59,,2.0
2690,38,,2.0
2691,4,,
2692,40,,2.0
2693,13,,2.0
2694,38,,2.0
2695,56,,2.0
2696,57,,2.0
2697,30,,2.0
2698,77,,2.0
2699,86,,2.0
2700,19,,2.0
2701,59,,2.0
2702,53,,2.0
2703,31,,1.0
2704,77,,2.0
2705,19,,2.0
2706,22,,2.0
2707,30,,2.0
2708,27,,2.0
2709,23,,2.0
2710,23,,2.0
2711,39,,2.0
2712,40,,2.0
2713,12,,2.0
2714,3,,
2715,78,,2.0
2716,82,,2.0
2717,37,,2.0
2718,12,,2.0
2719,33,2009.0,2.0
2720,72,,2.0
2721,75,,2.0
2722,85,,2.0
2723,21,,2.0
2724,18,,2.0
2725,19,,2.0
2726,60,,2.0
2727,58,,2.0
2728,54,,2.0
2729,65,,2.0
2730,54,,2.0
2731,53,,2.0
2732,40,,2.0
2733,13,,2.0
2734,32,,2.0
2735,19,,2.0
2736,54,,2.0
2737,13,,2.0
2738,12,,2.0
2739,11,,2.0
2740,63,,2.0
2741,60,,2.0
2742,38,,2.0
2743,18,,2.0
2744,17,,2.0
2745,18,,2.0
2746,48,,2.0
2747,65,,2.0
2748,65,,2.0
2749,52,,2.0
2750,46,,1.0
2751,21,,2.0
2752,18,,2.0
2753,14,,2.0
2754,76,,2.0
2755,19,,2.0
2756,57,,2.0
2757,57,,2.0
2758,80,,2.0
2759,80,,2.0
2760,49,,2.0
2761,48,,2.0
2762,68,,2.0
2763,70,,2.0
2764,56,,2.0
2765,62,,2.0
2766,69,,2.0
2767,61,,2.0
2768,9,,2.0
2769,69,,2.0
2770,52,,2.0
2771,13,,2.0
2772,58,,2.0
2773,54,,2.0
2774,43,,2.0
2775,38,,2.0
2776,20,,2.0
2777,18,,2.0
2778,16,,2.0
2779,16,,2.0
2780,14,,2.0
2781,11,,2.0
2782,11,,2.0
2783,54,,2.0
2784,51,,2.0
2785,72,1991.0,2.0
2786,38,,1.0
2787,60,,2.0
2788,52,,1.0
2789,48,,2.0
2790,57,,2.0
2791,56,,2.0
2792,23,,2.0
2793,49,,2.0
2794,46,,2.0
2795,29,,2.0
2796,29,,2.0
2797,4,,
2798,2,,
2799,27,,2.0
2800,31,,2.0
2801,3,,
2802,0,,
2803,52,,2.0
2804,73,,1.0
2805,74,,2.0
2806,55,,2.0
2807,49,,2.0
2808,43,,2.0
2809,16,,2.0
2810,80,,2.0
2811,60,,2.0
2812,28,,2.0
2813,35,,2.0
2814,2,,
2815,0,,
2816,93,,2.0
2817,62,,2.0
2818,54,,2.0
2819,71,,2.0
2820,47,,2.0
2821,20,,2.0
2822,48,,2.0
2823,87,,2.0
2824,65,,2.0
2825,78,,2.0
2826,56,,2.0
2827,29,,2.0
2828,47,,2.0
2829,36,,2.0
2830,32,,2.0
2831,8,,2.0
2832,77,,2.0
2833,55,,1.0
2834,41,,2.0
2835,33,,2.0
2836,67,,2.0
2837,32,,2.0
2838,52,,2.0
2839,16,,2.0
2840,6,,2.0
2841,22,,2.0
2842,22,,2.0
2843,0,,
2844,71,,2.0
2845,66,,2.0
2846,43,,2.0
2847,37,,2.0
2848,14,,2.0
2849,10,,2.0
2850,9,,2.0
2851,66,,2.0
2852,62,,2.0
2853,62,,2.0
2854,28,,1.0
2855,30,,2.0
2856,12,,2.0
2857,9,,2.0
2858,6,,2.0
2859,49,,2.0
2860,53,,2.0
2861,51,,2.0
2862,53,,2.0
2863,65,,2.0
2864,51,,2.0
2865,40,,2.0
2866,29,,2.0
2867,7,,2.0
2868,2,,
2869,27,,2.0
2870,48,,2.0
2871,50,,2.0
2872,22,,2.0
2873,6,,2.0
2874,56,,2.0
2875,52,,2.0
2876,31,,2.0
2877,58,,2.0
2878,59,,2.0
2879,55,,2.0
2880,68,,2.0
2881,68,,2.0
2882,73,,2.0
2883,52,,2.0
2884,47,,2.0
2885,49,,2.0
2886,48,,2.0
2887,24,,2.0
2888,23,,2.0
2889,20,,2.0
2890,7,,2.0
2891,6,,2.0
2892,56,,2.0
2893,48,,2.0
2894,16,,2.0
2895,20,,2.0
2896,21,,2.0
2897,21,,2.0
2898,82,,2.0
2899,74,,2.0
2900,77,,1.0
2901,60,,2.0
2902,60,,2.0
2903,55,,2.0
2904,45,2007.0,2.0
2905,29,,2.0
2906,24,,2.0
2907,50,,2.0
2908,61,,2.0
2909,37,,2.0
2910,36,,2.0
2911,12,,2.0
2912,10,,2.0
2913,7,,2.0
2914,4,,
2915,46,,2.0
2916,45,,2.0
2917,41,,2.0
2918,36,,2.0
2919,12,,2.0
2920,10,,2.0
2921,56,,2.0
