,SEMP,SEX,SSIP,WKHP,WKL
55666,0.0,2,0.0,,3.0
55667,0.0,2,0.0,40.0,1.0
55668,0.0,1,0.0,,3.0
55669,0.0,2,0.0,,3.0
55670,0.0,2,0.0,,3.0
55671,0.0,1,0.0,40.0,1.0
55672,0.0,2,0.0,,2.0
55673,12000.0,1,0.0,55.0,1.0
55674,,2,,,
55675,8600.0,2,0.0,30.0,1.0
55676,0.0,1,0.0,50.0,1.0
55677,0.0,2,9400.0,,2.0
55678,,1,,,
55679,0.0,1,0.0,,2.0
55680,0.0,2,0.0,,3.0
55681,0.0,2,0.0,8.0,1.0
55682,0.0,1,0.0,40.0,1.0
55683,0.0,2,0.0,,2.0
55684,0.0,1,0.0,40.0,1.0
55685,,1,,,
55686,,1,,,
55687,,1,,,
55688,0.0,1,0.0,,2.0
55689,0.0,2,0.0,22.0,1.0
55690,0.0,2,0.0,,3.0
55691,0.0,2,0.0,35.0,1.0
55692,0.0,1,0.0,40.0,1.0
55693,0.0,2,0.0,,3.0
55694,0.0,1,0.0,,2.0
55695,0.0,2,0.0,,3.0
55696,0.0,2,0.0,25.0,1.0
55697,0.0,1,0.0,50.0,1.0
55698,,1,,,
55699,,2,,,
55700,0.0,1,0.0,40.0,1.0
55701,0.0,1,0.0,6.0,1.0
55702,0.0,1,0.0,20.0,1.0
55703,0.0,2,0.0,40.0,1.0
55704,0.0,1,0.0,50.0,1.0
55705,0.0,2,0.0,5.0,1.0
55706,,1,,,
55707,,2,,,
55708,0.0,2,0.0,15.0,1.0
55709,0.0,1,0.0,40.0,1.0
55710,0.0,1,0.0,,3.0
55711,0.0,2,0.0,40.0,1.0
55712,,1,,,
55713,,1,,,
55714,0.0,1,0.0,,3.0
55715,0.0,2,0.0,,3.0
55716,0.0,1,0.0,40.0,1.0
55717,0.0,2,0.0,40.0,1.0
55718,0.0,2,0.0,,3.0
55719,,2,,,
55720,0.0,1,0.0,40.0,1.0
55721,0.0,2,0.0,40.0,1.0
55722,3100.0,1,0.0,20.0,1.0
55723,3100.0,2,0.0,7.0,1.0
55724,0.0,2,0.0,,2.0
55725,0.0,1,0.0,40.0,1.0
55726,,1,,,
55727,,1,,,
55728,,1,,,
55729,3000.0,1,0.0,12.0,1.0
55730,0.0,1,0.0,40.0,1.0
55731,0.0,2,0.0,,3.0
55732,0.0,1,0.0,40.0,1.0
55733,0.0,2,0.0,40.0,1.0
55734,,1,,,
55735,,1,,,
55736,0.0,2,0.0,,2.0
55737,0.0,1,0.0,60.0,1.0
55738,0.0,1,0.0,30.0,1.0
55739,0.0,1,0.0,,
55740,,1,,,
55741,,1,,,
55742,,1,,,
55743,,1,,,
55744,,2,,,
55745,0.0,2,0.0,40.0,1.0
55746,0.0,1,0.0,40.0,1.0
55747,0.0,1,0.0,,2.0
55748,0.0,2,0.0,,3.0
55749,0.0,2,0.0,,2.0
55750,0.0,1,0.0,40.0,1.0
55751,0.0,2,0.0,,3.0
55752,0.0,1,0.0,,2.0
55753,0.0,1,0.0,,3.0
55754,0.0,1,0.0,40.0,1.0
55755,0.0,1,0.0,45.0,1.0
55756,0.0,1,0.0,40.0,1.0
55757,,2,,,
55758,0.0,2,0.0,,3.0
55759,1100.0,2,0.0,16.0,1.0
55760,0.0,1,0.0,,3.0
55761,0.0,1,0.0,,3.0
55762,0.0,2,0.0,,3.0
55763,0.0,1,0.0,,2.0
55764,0.0,2,0.0,,3.0
55765,0.0,1,0.0,60.0,1.0
55766,,1,,,
55767,,1,,,
55768,,1,,,
55769,,1,,,
55770,,2,,,
55771,,1,,,
55772,,1,,,
55773,0.0,2,0.0,,3.0
55774,0.0,1,0.0,,3.0
55775,5400.0,1,0.0,60.0,1.0
55776,0.0,2,0.0,,2.0
55777,0.0,2,0.0,40.0,1.0
55778,3500.0,2,0.0,45.0,1.0
55779,0.0,1,0.0,40.0,1.0
55780,,2,,,
55781,,2,,,
55782,,2,,,
55783,,1,,,
55784,0.0,2,8700.0,,3.0
55785,400.0,1,0.0,30.0,1.0
55786,0.0,2,0.0,45.0,1.0
55787,0.0,2,0.0,30.0,1.0
55788,0.0,1,0.0,45.0,1.0
55789,,2,,,
55790,0.0,1,0.0,20.0,1.0
55791,0.0,1,0.0,,2.0
55792,0.0,2,0.0,,2.0
55793,0.0,1,0.0,40.0,1.0
55794,0.0,2,0.0,40.0,1.0
55795,0.0,2,0.0,,2.0
55796,0.0,1,0.0,,3.0
55797,,2,,,
55798,0.0,1,0.0,,3.0
55799,0.0,1,0.0,45.0,1.0
55800,0.0,2,0.0,40.0,1.0
55801,0.0,1,0.0,40.0,1.0
55802,0.0,2,0.0,,2.0
55803,0.0,2,0.0,,3.0
55804,,1,,,
55805,0.0,2,0.0,20.0,1.0
55806,0.0,1,0.0,,
55807,0.0,1,0.0,55.0,1.0
55808,0.0,2,0.0,30.0,1.0
55809,0.0,1,0.0,30.0,1.0
55810,,2,,,
55811,,1,,,
55812,,1,,,
55813,0.0,1,0.0,40.0,1.0
55814,0.0,2,0.0,40.0,1.0
55815,,2,,,
55816,,1,,,
55817,0.0,2,0.0,40.0,1.0
55818,0.0,1,0.0,45.0,1.0
55819,0.0,2,0.0,2.0,1.0
55820,0.0,1,0.0,40.0,1.0
55821,0.0,2,0.0,,3.0
55822,0.0,1,0.0,40.0,1.0
55823,0.0,1,0.0,40.0,1.0
55824,0.0,1,0.0,30.0,1.0
55825,0.0,2,0.0,,2.0
55826,0.0,2,0.0,40.0,1.0
55827,19000.0,1,0.0,30.0,1.0
55828,0.0,2,0.0,20.0,1.0
55829,0.0,1,0.0,20.0,1.0
55830,0.0,1,0.0,28.0,1.0
55831,0.0,2,8800.0,,3.0
55832,0.0,1,0.0,34.0,1.0
55833,0.0,2,13100.0,,3.0
55834,0.0,1,0.0,40.0,1.0
55835,0.0,2,0.0,,3.0
55836,0.0,2,0.0,30.0,1.0
55837,0.0,1,6000.0,,3.0
55838,23000.0,1,0.0,99.0,1.0
55839,5000.0,2,0.0,80.0,1.0
55840,,1,,,
55841,,1,,,
55842,,1,,,
55843,,1,,,
55844,0.0,1,0.0,20.0,1.0
55845,0.0,2,0.0,12.0,1.0
55846,0.0,1,0.0,,3.0
55847,0.0,1,0.0,40.0,1.0
55848,0.0,2,0.0,40.0,1.0
55849,,1,,,
55850,,2,,,
55851,0.0,2,0.0,30.0,1.0
55852,0.0,1,0.0,40.0,1.0
55853,0.0,1,0.0,40.0,1.0
55854,0.0,2,0.0,40.0,1.0
55855,,2,,,
55856,,2,,,
55857,,1,,,
55858,0.0,1,0.0,40.0,1.0
55859,0.0,1,0.0,,3.0
55860,0.0,2,0.0,,3.0
55861,0.0,1,0.0,,3.0
55862,0.0,1,0.0,30.0,1.0
55863,0.0,2,0.0,,3.0
55864,0.0,2,0.0,20.0,1.0
55865,0.0,1,0.0,,2.0
55866,0.0,1,0.0,43.0,1.0
55867,0.0,2,0.0,15.0,1.0
55868,,1,,,
55869,,1,,,
55870,,1,,,
55871,,2,,,
55872,0.0,1,0.0,,3.0
55873,0.0,1,0.0,,3.0
55874,0.0,2,0.0,,3.0
55875,0.0,2,0.0,25.0,1.0
55876,0.0,1,0.0,40.0,1.0
55877,,2,,,
55878,50000.0,1,0.0,30.0,1.0
55879,2500.0,2,0.0,32.0,1.0
55880,,1,,,
55881,0.0,2,0.0,37.0,1.0
55882,,1,,,
55883,0.0,1,12000.0,,3.0
55884,0.0,1,0.0,45.0,1.0
55885,0.0,2,0.0,40.0,1.0
55886,0.0,1,0.0,,2.0
55887,0.0,2,0.0,5.0,1.0
55888,0.0,2,0.0,40.0,1.0
55889,0.0,2,0.0,,3.0
55890,0.0,2,0.0,,2.0
55891,0.0,1,0.0,30.0,1.0
55892,,2,,,
55893,0.0,2,0.0,20.0,1.0
55894,0.0,1,0.0,55.0,1.0
55895,30000.0,2,0.0,34.0,1.0
55896,0.0,1,0.0,60.0,1.0
55897,0.0,1,0.0,40.0,1.0
55898,14000.0,2,0.0,40.0,1.0
55899,0.0,1,0.0,,
55900,,2,,,
55901,0.0,2,9600.0,,3.0
55902,0.0,1,0.0,,3.0
55903,0.0,2,0.0,8.0,1.0
55904,0.0,1,0.0,60.0,1.0
55905,0.0,2,0.0,40.0,1.0
55906,0.0,2,0.0,10.0,1.0
55907,0.0,2,0.0,,2.0
55908,0.0,2,0.0,,3.0
55909,79000.0,1,0.0,70.0,1.0
55910,0.0,2,0.0,,2.0
55911,30000.0,2,0.0,40.0,1.0
55912,0.0,1,0.0,40.0,1.0
55913,,2,,,
55914,0.0,2,0.0,45.0,1.0
55915,0.0,1,0.0,60.0,1.0
55916,0.0,1,0.0,60.0,1.0
55917,0.0,1,0.0,,2.0
55918,0.0,2,0.0,,3.0
55919,0.0,1,0.0,,3.0
55920,0.0,2,0.0,,3.0
55921,0.0,1,0.0,40.0,1.0
55922,0.0,1,0.0,40.0,1.0
55923,0.0,2,0.0,40.0,1.0
55924,,2,,,
55925,,1,,,
55926,0.0,2,0.0,40.0,1.0
55927,0.0,1,0.0,40.0,1.0
55928,,2,,,
55929,0.0,2,0.0,,2.0
55930,0.0,2,0.0,30.0,1.0
55931,0.0,1,0.0,65.0,1.0
55932,0.0,2,0.0,40.0,1.0
55933,0.0,2,0.0,42.0,1.0
55934,0.0,1,0.0,,3.0
55935,0.0,2,0.0,39.0,1.0
55936,0.0,2,0.0,11.0,1.0
55937,0.0,1,0.0,45.0,1.0
55938,,2,,,
55939,,2,,,
55940,0.0,2,0.0,,3.0
55941,0.0,1,0.0,,2.0
55942,0.0,2,0.0,,3.0
55943,0.0,2,7000.0,40.0,1.0
55944,0.0,1,0.0,40.0,1.0
55945,0.0,2,0.0,40.0,1.0
55946,0.0,1,0.0,30.0,1.0
55947,0.0,2,12400.0,,3.0
55948,0.0,1,0.0,30.0,1.0
55949,0.0,1,0.0,40.0,1.0
55950,0.0,2,0.0,40.0,1.0
55951,0.0,1,0.0,30.0,1.0
55952,0.0,2,0.0,5.0,1.0
55953,,1,,,
55954,0.0,2,0.0,40.0,1.0
55955,0.0,1,0.0,,3.0
55956,0.0,2,0.0,50.0,1.0
55957,0.0,1,0.0,40.0,1.0
55958,0.0,1,0.0,40.0,1.0
55959,0.0,2,0.0,,3.0
55960,0.0,2,0.0,,
55961,,2,,,
55962,0.0,2,0.0,40.0,1.0
55963,0.0,1,0.0,19.0,1.0
55964,0.0,1,0.0,98.0,1.0
55965,0.0,2,0.0,,3.0
55966,0.0,2,0.0,,
55967,,1,,,
55968,,2,,,
55969,,2,,,
55970,,1,,,
55971,,2,,,
55972,0.0,1,0.0,38.0,1.0
55973,0.0,2,0.0,40.0,1.0
55974,0.0,1,0.0,40.0,1.0
55975,0.0,1,0.0,40.0,1.0
55976,0.0,2,0.0,45.0,1.0
55977,,1,,,
55978,,2,,,
55979,0.0,1,0.0,40.0,1.0
55980,,2,,,
55981,,2,,,
55982,,2,,,
55983,0.0,1,0.0,40.0,1.0
55984,0.0,2,0.0,40.0,1.0
55985,0.0,2,0.0,28.0,1.0
55986,,2,,,
55987,0.0,1,0.0,40.0,1.0
55988,32000.0,2,0.0,40.0,1.0
55989,1200.0,2,0.0,3.0,1.0
55990,0.0,1,0.0,40.0,1.0
55991,0.0,2,0.0,40.0,1.0
55992,0.0,1,0.0,40.0,1.0
55993,0.0,2,0.0,,3.0
55994,0.0,2,0.0,40.0,1.0
55995,130000.0,1,0.0,30.0,1.0
55996,0.0,2,0.0,40.0,1.0
55997,0.0,1,9600.0,,2.0
55998,0.0,1,0.0,,2.0
55999,0.0,2,0.0,,3.0
56000,0.0,2,0.0,,3.0
56001,0.0,1,0.0,40.0,1.0
56002,,1,,,
56003,,2,,,
56004,0.0,2,18000.0,,3.0
56005,0.0,1,0.0,50.0,1.0
56006,0.0,1,0.0,40.0,1.0
56007,0.0,2,0.0,,3.0
56008,1000.0,1,0.0,40.0,1.0
56009,0.0,1,0.0,,3.0
56010,0.0,1,0.0,,
56011,,2,,,
56012,,2,,,
56013,0.0,2,0.0,35.0,1.0
56014,0.0,2,0.0,20.0,1.0
56015,0.0,1,0.0,45.0,1.0
56016,5000.0,2,0.0,12.0,1.0
56017,,1,,,
56018,,1,,,
56019,,2,,,
56020,0.0,2,0.0,43.0,1.0
56021,0.0,2,0.0,40.0,1.0
56022,12000.0,1,0.0,40.0,1.0
56023,0.0,2,0.0,13.0,1.0
56024,,2,,,
56025,,1,,,
56026,0.0,2,0.0,24.0,1.0
56027,0.0,2,0.0,,3.0
56028,0.0,1,0.0,40.0,1.0
56029,0.0,2,0.0,40.0,1.0
56030,0.0,1,0.0,,2.0
56031,1500.0,2,0.0,25.0,1.0
56032,0.0,1,0.0,40.0,1.0
56033,0.0,2,0.0,1.0,1.0
56034,,2,,,
56035,0.0,2,0.0,,2.0
56036,0.0,1,0.0,84.0,1.0
56037,0.0,2,0.0,35.0,1.0
56038,,2,,,
56039,0.0,1,0.0,,2.0
56040,0.0,1,0.0,,2.0
56041,0.0,2,0.0,,2.0
56042,0.0,2,0.0,35.0,1.0
56043,0.0,2,0.0,40.0,1.0
56044,53000.0,1,0.0,35.0,1.0
56045,2400.0,2,0.0,40.0,1.0
56046,0.0,1,0.0,45.0,1.0
56047,14000.0,2,0.0,50.0,1.0
56048,0.0,2,0.0,25.0,1.0
56049,,2,,,
56050,0.0,1,0.0,65.0,1.0
56051,0.0,2,0.0,,3.0
56052,0.0,1,0.0,50.0,1.0
56053,0.0,2,0.0,14.0,1.0
56054,0.0,1,0.0,,3.0
56055,0.0,1,0.0,,3.0
56056,0.0,2,0.0,,3.0
56057,0.0,2,0.0,12.0,1.0
56058,26000.0,1,0.0,40.0,1.0
56059,,2,,,
56060,,1,,,
56061,,1,,,
56062,,2,,,
56063,,2,,,
56064,0.0,2,0.0,35.0,1.0
56065,0.0,2,0.0,60.0,1.0
56066,0.0,2,0.0,46.0,1.0
56067,,2,,,
56068,,2,,,
56069,,2,,,
56070,0.0,1,4800.0,,3.0
56071,0.0,2,0.0,26.0,1.0
56072,60000.0,1,0.0,35.0,1.0
56073,0.0,1,0.0,50.0,1.0
56074,0.0,2,0.0,25.0,1.0
56075,0.0,1,0.0,,2.0
56076,0.0,2,0.0,20.0,1.0
56077,0.0,1,0.0,25.0,1.0
56078,0.0,1,0.0,,2.0
56079,0.0,2,0.0,,3.0
56080,0.0,2,0.0,16.0,1.0
56081,10000.0,2,0.0,40.0,1.0
56082,0.0,1,0.0,,3.0
56083,0.0,2,0.0,,3.0
56084,0.0,1,0.0,45.0,1.0
56085,0.0,1,0.0,65.0,1.0
56086,,1,,,
56087,,1,,,
56088,-5000.0,2,0.0,40.0,1.0
56089,0.0,1,0.0,40.0,1.0
56090,0.0,1,0.0,40.0,1.0
56091,0.0,1,0.0,,
56092,0.0,1,0.0,45.0,1.0
56093,3000.0,2,0.0,10.0,1.0
56094,0.0,1,0.0,,3.0
56095,0.0,2,0.0,37.0,1.0
56096,0.0,1,0.0,40.0,1.0
56097,0.0,2,0.0,40.0,1.0
56098,0.0,1,0.0,40.0,1.0
56099,4000.0,2,0.0,40.0,1.0
56100,,1,,,
56101,0.0,1,0.0,40.0,1.0
56102,0.0,2,0.0,,3.0
56103,,1,,,
56104,0.0,2,0.0,2.0,1.0
56105,,2,,,
56106,0.0,2,0.0,,3.0
56107,0.0,1,0.0,,3.0
56108,0.0,1,0.0,80.0,1.0
56109,0.0,2,0.0,3.0,1.0
56110,,1,,,
56111,500.0,1,0.0,40.0,1.0
56112,0.0,2,0.0,,3.0
56113,,1,,,
56114,,1,,,
56115,,1,,,
56116,,2,,,
56117,,2,,,
56118,0.0,2,0.0,25.0,1.0
56119,0.0,2,0.0,,3.0
56120,0.0,1,0.0,80.0,1.0
56121,0.0,2,0.0,14.0,1.0
56122,,1,,,
56123,0.0,2,0.0,40.0,1.0
56124,0.0,1,0.0,40.0,1.0
56125,0.0,2,0.0,,3.0
56126,,1,,,
56127,,1,,,
56128,0.0,2,0.0,,2.0
56129,0.0,1,0.0,30.0,1.0
56130,,1,,,
56131,,2,,,
56132,,2,,,
56133,,2,,,
56134,,2,,,
56135,0.0,1,0.0,40.0,1.0
56136,0.0,2,0.0,,3.0
56137,2000.0,1,0.0,30.0,1.0
56138,0.0,2,0.0,,3.0
56139,0.0,2,0.0,40.0,1.0
56140,0.0,2,0.0,,3.0
56141,50000.0,1,0.0,50.0,1.0
56142,,2,,,
56143,,2,,,
56144,,2,,,
56145,0.0,1,0.0,50.0,1.0
56146,0.0,2,0.0,,3.0
56147,0.0,1,0.0,,3.0
56148,0.0,2,0.0,12.0,1.0
56149,0.0,1,0.0,40.0,1.0
56150,0.0,2,0.0,40.0,1.0
56151,0.0,1,0.0,60.0,1.0
56152,,2,,,
56153,,1,,,
56154,0.0,2,0.0,,3.0
56155,0.0,1,0.0,40.0,1.0
56156,0.0,2,0.0,40.0,1.0
56157,0.0,1,0.0,40.0,1.0
56158,-5000.0,1,0.0,70.0,1.0
56159,0.0,2,0.0,30.0,1.0
56160,0.0,1,0.0,40.0,1.0
56161,0.0,2,0.0,40.0,1.0
56162,0.0,1,0.0,40.0,1.0
56163,0.0,2,0.0,35.0,1.0
56164,,2,,,
56165,,1,,,
56166,0.0,2,0.0,40.0,1.0
56167,0.0,1,0.0,40.0,1.0
56168,0.0,2,0.0,,3.0
56169,,1,,,
56170,0.0,2,0.0,,3.0
56171,0.0,1,0.0,,3.0
56172,0.0,2,0.0,,3.0
56173,0.0,1,0.0,40.0,1.0
56174,0.0,2,0.0,40.0,1.0
56175,0.0,2,0.0,10.0,1.0
56176,0.0,1,0.0,,3.0
56177,0.0,1,0.0,,3.0
56178,0.0,1,19000.0,,3.0
56179,0.0,2,0.0,32.0,1.0
56180,0.0,2,0.0,40.0,1.0
56181,0.0,1,0.0,80.0,1.0
56182,,1,,,
56183,,2,,,
56184,0.0,2,0.0,,2.0
56185,0.0,1,0.0,,3.0
56186,0.0,2,0.0,,2.0
56187,0.0,1,0.0,50.0,1.0
56188,0.0,2,0.0,,2.0
56189,,2,,,
56190,,2,,,
56191,0.0,2,0.0,24.0,1.0
56192,0.0,1,0.0,40.0,1.0
56193,0.0,1,0.0,40.0,1.0
56194,0.0,2,0.0,,3.0
56195,,1,,,
56196,,2,,,
56197,,2,,,
56198,0.0,1,0.0,40.0,1.0
56199,0.0,2,0.0,40.0,1.0
56200,0.0,1,0.0,40.0,1.0
56201,0.0,2,0.0,40.0,1.0
56202,0.0,1,0.0,,3.0
56203,0.0,2,0.0,,3.0
56204,79000.0,1,0.0,60.0,1.0
56205,0.0,2,0.0,,2.0
56206,,2,,,
56207,8400.0,1,0.0,32.0,1.0
56208,6900.0,2,0.0,36.0,1.0
56209,0.0,2,0.0,,2.0
56210,0.0,1,0.0,40.0,1.0
56211,,1,,,
56212,,1,,,
56213,,1,,,
56214,,2,,,
56215,0.0,2,0.0,40.0,1.0
56216,,2,,,
56217,0.0,2,0.0,,3.0
56218,39900.0,1,0.0,60.0,1.0
56219,0.0,2,0.0,3.0,1.0
56220,20000.0,1,0.0,40.0,1.0
56221,0.0,1,0.0,40.0,1.0
56222,0.0,2,0.0,40.0,1.0
56223,0.0,1,0.0,,3.0
56224,0.0,1,0.0,,3.0
56225,0.0,1,0.0,60.0,1.0
56226,5000.0,2,0.0,30.0,1.0
56227,0.0,2,0.0,40.0,1.0
56228,0.0,1,0.0,40.0,1.0
56229,0.0,2,0.0,35.0,1.0
56230,0.0,1,0.0,40.0,1.0
56231,0.0,1,0.0,40.0,1.0
56232,0.0,1,0.0,,3.0
56233,0.0,2,0.0,37.0,1.0
56234,0.0,1,0.0,70.0,1.0
56235,0.0,1,0.0,99.0,1.0
56236,0.0,2,0.0,32.0,1.0
56237,0.0,1,0.0,65.0,1.0
56238,0.0,1,0.0,65.0,1.0
56239,0.0,2,0.0,30.0,1.0
56240,0.0,1,0.0,35.0,1.0
56241,0.0,2,8600.0,,3.0
56242,0.0,1,0.0,50.0,1.0
56243,0.0,2,0.0,36.0,1.0
56244,0.0,2,0.0,85.0,1.0
56245,,2,,,
56246,,1,,,
56247,,1,,,
56248,0.0,1,0.0,30.0,1.0
56249,0.0,1,0.0,,3.0
56250,0.0,2,0.0,,3.0
56251,0.0,2,0.0,,3.0
56252,0.0,2,17000.0,,3.0
56253,0.0,1,0.0,,3.0
56254,0.0,2,0.0,28.0,1.0
56255,0.0,1,0.0,56.0,1.0
56256,0.0,1,0.0,,
56257,0.0,1,0.0,30.0,1.0
56258,0.0,2,0.0,30.0,1.0
56259,0.0,1,0.0,40.0,1.0
56260,0.0,2,0.0,40.0,1.0
56261,,1,,,
56262,0.0,1,0.0,,3.0
56263,0.0,2,0.0,,2.0
56264,0.0,2,3000.0,24.0,1.0
56265,0.0,2,0.0,20.0,1.0
56266,0.0,2,0.0,30.0,1.0
56267,,1,,,
56268,,2,,,
56269,0.0,1,0.0,40.0,1.0
56270,0.0,2,0.0,40.0,1.0
56271,,2,,,
56272,,2,,,
56273,0.0,1,0.0,40.0,1.0
56274,0.0,1,0.0,,2.0
56275,0.0,2,0.0,30.0,1.0
56276,1400.0,2,0.0,8.0,1.0
56277,0.0,1,0.0,72.0,1.0
56278,0.0,1,4800.0,,3.0
56279,0.0,1,0.0,,2.0
56280,0.0,2,0.0,48.0,1.0
56281,0.0,1,1500.0,,3.0
56282,0.0,2,0.0,40.0,1.0
56283,0.0,2,0.0,,3.0
56284,0.0,1,0.0,48.0,1.0
56285,0.0,2,0.0,,2.0
56286,0.0,1,0.0,,2.0
56287,0.0,2,0.0,,3.0
56288,0.0,2,0.0,,3.0
56289,0.0,2,0.0,32.0,1.0
56290,0.0,1,0.0,,3.0
56291,0.0,2,0.0,20.0,1.0
56292,0.0,2,0.0,,3.0
56293,0.0,2,0.0,,3.0
56294,0.0,1,0.0,10.0,1.0
56295,0.0,2,0.0,20.0,1.0
56296,500.0,2,0.0,15.0,1.0
56297,0.0,1,0.0,40.0,1.0
56298,,2,,,
56299,,2,,,
56300,0.0,1,0.0,,2.0
56301,0.0,1,0.0,,3.0
56302,0.0,1,0.0,50.0,1.0
56303,0.0,2,0.0,40.0,1.0
56304,0.0,2,0.0,,3.0
56305,0.0,1,0.0,,2.0
56306,0.0,2,0.0,,2.0
56307,0.0,1,0.0,,3.0
56308,0.0,2,0.0,50.0,1.0
56309,0.0,1,0.0,45.0,1.0
56310,0.0,2,0.0,32.0,1.0
56311,,2,,,
56312,,1,,,
56313,,1,,,
56314,0.0,2,0.0,10.0,1.0
56315,0.0,1,0.0,,2.0
56316,0.0,1,0.0,40.0,1.0
56317,0.0,2,0.0,29.0,1.0
56318,0.0,1,0.0,,2.0
56319,0.0,1,0.0,80.0,1.0
56320,910.0,2,0.0,3.0,1.0
56321,0.0,1,0.0,40.0,1.0
56322,0.0,2,0.0,12.0,1.0
56323,,1,,,
56324,,1,,,
56325,,1,,,
56326,,1,,,
56327,,1,,,
56328,0.0,2,0.0,30.0,1.0
56329,0.0,1,0.0,30.0,1.0
56330,0.0,1,0.0,,2.0
56331,0.0,2,0.0,,3.0
56332,0.0,2,0.0,,2.0
56333,0.0,1,0.0,20.0,1.0
56334,0.0,1,0.0,,3.0
56335,0.0,1,0.0,,3.0
56336,0.0,2,0.0,,3.0
56337,0.0,1,0.0,,3.0
56338,0.0,2,0.0,,3.0
56339,0.0,1,0.0,,3.0
56340,0.0,1,0.0,30.0,1.0
56341,0.0,2,0.0,30.0,1.0
56342,,2,,,
56343,,1,,,
56344,,1,,,
56345,0.0,2,0.0,52.0,1.0
56346,0.0,1,0.0,35.0,1.0
56347,0.0,2,0.0,28.0,1.0
56348,15000.0,1,0.0,50.0,1.0
56349,,1,,,
56350,0.0,2,0.0,10.0,1.0
56351,0.0,1,0.0,40.0,1.0
56352,,2,,,
56353,,1,,,
56354,0.0,2,0.0,,3.0
56355,5500.0,1,0.0,40.0,1.0
56356,35000.0,2,0.0,35.0,1.0
56357,,2,,,
56358,,1,,,
56359,,1,,,
56360,,2,,,
56361,0.0,1,0.0,40.0,1.0
56362,,2,,,
56363,,1,,,
56364,0.0,2,0.0,,3.0
56365,0.0,2,0.0,40.0,1.0
56366,0.0,2,0.0,42.0,1.0
56367,,1,,,
56368,,1,,,
56369,0.0,2,0.0,18.0,1.0
56370,-5000.0,1,0.0,20.0,1.0
56371,,2,,,
56372,,1,,,
56373,,1,,,
56374,18000.0,1,0.0,40.0,1.0
56375,0.0,2,12000.0,,3.0
56376,0.0,1,0.0,,3.0
56377,0.0,2,0.0,20.0,1.0
56378,0.0,1,0.0,45.0,1.0
56379,0.0,1,0.0,40.0,1.0
56380,0.0,2,0.0,20.0,1.0
56381,,1,,,
56382,0.0,2,0.0,40.0,1.0
56383,0.0,1,0.0,,2.0
56384,0.0,1,0.0,,3.0
56385,0.0,2,0.0,25.0,1.0
56386,0.0,1,0.0,,2.0
56387,0.0,1,0.0,,2.0
56388,0.0,2,0.0,,3.0
56389,0.0,1,0.0,40.0,1.0
56390,0.0,2,0.0,17.0,1.0
56391,,2,,,
56392,,2,,,
56393,0.0,1,0.0,,3.0
56394,0.0,2,0.0,,2.0
56395,0.0,1,0.0,,3.0
56396,0.0,1,0.0,40.0,1.0
56397,0.0,2,0.0,32.0,1.0
56398,0.0,2,0.0,32.0,1.0
56399,0.0,1,0.0,45.0,1.0
56400,0.0,1,0.0,40.0,1.0
56401,0.0,2,2400.0,25.0,1.0
56402,0.0,2,0.0,,3.0
56403,0.0,1,0.0,60.0,1.0
56404,,1,,,
56405,55000.0,1,0.0,55.0,1.0
56406,1500.0,1,0.0,20.0,1.0
56407,0.0,2,0.0,30.0,1.0
56408,0.0,2,0.0,,3.0
56409,0.0,1,0.0,40.0,1.0
56410,0.0,2,0.0,,3.0
56411,0.0,2,0.0,,3.0
56412,0.0,1,4800.0,,3.0
56413,0.0,1,0.0,40.0,1.0
56414,0.0,1,0.0,,
56415,,2,,,
56416,0.0,2,0.0,,3.0
56417,120000.0,1,0.0,50.0,1.0
56418,0.0,2,0.0,,2.0
56419,,1,,,
56420,,1,,,
56421,0.0,1,0.0,45.0,1.0
56422,0.0,1,0.0,65.0,1.0
56423,0.0,2,0.0,45.0,1.0
56424,0.0,1,0.0,35.0,1.0
56425,0.0,2,4200.0,,3.0
56426,0.0,2,0.0,40.0,1.0
56427,0.0,1,0.0,48.0,1.0
56428,,1,,,
56429,,2,,,
56430,-20.0,2,0.0,32.0,1.0
56431,0.0,1,0.0,,2.0
56432,7000.0,1,0.0,40.0,1.0
56433,0.0,1,0.0,,3.0
56434,0.0,2,0.0,,3.0
56435,0.0,2,0.0,,3.0
56436,0.0,1,0.0,,3.0
56437,0.0,1,0.0,,2.0
56438,0.0,2,0.0,,3.0
56439,0.0,2,0.0,35.0,1.0
56440,0.0,1,0.0,40.0,1.0
56441,3500.0,1,0.0,40.0,1.0
56442,0.0,2,0.0,40.0,1.0
56443,0.0,1,0.0,10.0,1.0
56444,0.0,2,0.0,,3.0
56445,,2,,,
56446,291000.0,1,0.0,45.0,1.0
56447,3500.0,2,0.0,25.0,1.0
56448,,2,,,
56449,0.0,2,0.0,,3.0
56450,0.0,1,18000.0,,3.0
56451,-4.0,1,0.0,30.0,1.0
56452,0.0,2,0.0,,3.0
56453,0.0,2,0.0,35.0,1.0
56454,0.0,1,0.0,,3.0
56455,0.0,2,0.0,,3.0
56456,0.0,1,8700.0,,2.0
56457,0.0,1,0.0,,3.0
56458,0.0,2,0.0,,2.0
56459,0.0,2,0.0,,3.0
56460,0.0,2,6000.0,,3.0
56461,4500.0,1,0.0,35.0,1.0
56462,0.0,1,1300.0,38.0,1.0
56463,0.0,1,0.0,40.0,1.0
56464,0.0,2,0.0,40.0,1.0
56465,0.0,2,0.0,30.0,1.0
