,ADJINC,PWGTP,AGEP,CIT,CITWP
19046,1038170,9,35,1,
19047,1038170,5,10,1,
19048,1038170,5,8,1,
19049,1038170,5,6,1,
19050,1038170,7,3,1,
19051,1038170,9,46,1,
19052,1038170,5,39,1,
19053,1038170,8,10,1,
19054,1038170,8,6,1,
19055,1038170,13,2,1,
19056,1038170,33,30,1,
19057,1038170,34,23,1,
19058,1038170,42,2,1,
19059,1038170,4,62,1,
19060,1038170,3,62,1,
19061,1038170,5,36,1,
19062,1038170,6,34,1,
19063,1038170,7,9,1,
19064,1038170,7,7,1,
19065,1038170,7,4,1,
19066,1038170,51,22,1,
19067,1038170,58,4,1,
19068,1038170,58,2,1,
19069,1038170,3,22,1,
19070,1038170,3,45,1,
19071,1038170,3,50,1,
19072,1038170,5,22,1,
19073,1038170,18,39,1,
19074,1038170,17,40,1,
19075,1038170,19,14,1,
19076,1038170,16,9,1,
19077,1038170,38,84,1,
19078,1038170,13,68,1,
19079,1038170,14,66,1,
19080,1038170,36,20,1,
19081,1038170,40,20,1,
19082,1038170,55,19,1,
19083,1038170,115,18,1,
19084,1038170,21,55,1,
19085,1038170,36,55,1,
19086,1038170,37,40,1,
19087,1038170,37,14,1,
19088,1038170,38,10,1,
19089,1038170,15,27,1,
19090,1038170,13,29,1,
19091,1038170,14,58,1,
19092,1038170,12,60,1,
19093,1038170,13,51,1,
19094,1038170,16,54,1,
19095,1038170,9,58,1,
19096,1038170,8,51,1,
19097,1038170,24,51,1,
19098,1038170,22,54,1,
19099,1038170,15,17,1,
19100,1038170,14,16,1,
19101,1038170,28,70,1,
19102,1038170,9,43,1,
19103,1038170,4,46,1,
19104,1038170,6,14,1,
19105,1038170,6,11,1,
19106,1038170,3,38,1,
19107,1038170,6,42,1,
19108,1038170,6,16,1,
19109,1038170,15,53,5,
19110,1038170,18,35,5,
19111,1038170,21,22,1,
19112,1038170,13,49,5,
19113,1038170,9,54,1,
19114,1038170,9,56,1,
19115,1038170,6,32,1,
19116,1038170,5,28,1,
19117,1038170,4,59,1,
19118,1038170,3,61,1,
19119,1038170,30,55,1,
19120,1038170,22,52,1,
19121,1038170,7,37,1,
19122,1038170,6,37,1,
19123,1038170,7,18,1,
19124,1038170,7,13,1,
19125,1038170,39,31,1,
19126,1038170,35,38,1,
19127,1038170,36,7,1,
19128,1038170,28,3,1,
19129,1038170,26,1,1,
19130,1038170,33,16,1,
19131,1038170,39,13,1,
19132,1038170,33,74,1,
19133,1038170,4,77,1,
19134,1038170,5,67,1,
19135,1038170,14,51,1,
19136,1038170,11,53,1,
19137,1038170,21,53,1,
19138,1038170,14,74,1,
19139,1038170,26,41,1,
19140,1038170,28,21,1,
19141,1038170,23,16,1,
19142,1038170,29,13,1,
19143,1038170,46,34,1,
19144,1038170,38,34,1,
19145,1038170,47,6,1,
19146,1038170,45,4,1,
19147,1038170,46,15,1,
19148,1038170,48,8,1,
19149,1038170,67,7,1,
19150,1038170,20,38,4,2007.0
19151,1038170,17,39,4,2007.0
19152,1038170,18,18,4,2007.0
19153,1038170,14,8,1,
19154,1038170,21,47,1,
19155,1038170,18,58,1,
19156,1038170,25,15,1,
19157,1038170,26,15,1,
19158,1038170,21,13,1,
19159,1038170,20,10,1,
19160,1038170,8,45,1,
19161,1038170,8,40,5,
19162,1038170,12,17,1,
19163,1038170,9,12,1,
19164,1038170,8,10,1,
19165,1038170,237,49,1,
19166,1038170,273,52,1,
19167,1038170,29,47,1,
19168,1038170,28,45,1,
19169,1038170,15,59,1,
19170,1038170,14,60,1,
19171,1038170,24,31,1,
19172,1038170,22,28,1,
19173,1038170,19,4,1,
19174,1038170,21,3,1,
19175,1038170,19,0,1,
19176,1038170,29,90,1,
19177,1038170,30,34,1,
19178,1038170,24,34,1,
19179,1038170,20,3,1,
19180,1038170,16,72,1,
19181,1038170,17,49,1,
19182,1038170,3,86,1,
19183,1038170,5,44,1,
19184,1038170,3,42,1,
19185,1038170,3,8,1,
19186,1038170,34,31,1,
19187,1038170,36,33,1,
19188,1038170,36,8,1,
19189,1038170,34,6,1,
19190,1038170,33,2,1,
19191,1038170,10,28,1,
19192,1038170,14,34,1,
19193,1038170,14,6,1,
19194,1038170,14,4,1,
19195,1038170,21,57,1,
19196,1038170,30,57,1,
19197,1038170,34,33,1,
19198,1038170,8,60,1,
19199,1038170,8,63,1,
19200,1038170,5,57,1,
19201,1038170,4,44,1,
19202,1038170,3,74,1,
19203,1038170,3,88,1,
19204,1038170,54,36,1,
19205,1038170,59,35,1,
19206,1038170,49,12,1,
19207,1038170,41,10,1,
19208,1038170,49,8,1,
19209,1038170,42,6,1,
19210,1038170,55,4,1,
19211,1038170,13,29,1,
19212,1038170,18,32,1,
19213,1038170,20,12,1,
19214,1038170,20,9,1,
19215,1038170,18,5,1,
19216,1038170,23,54,1,
19217,1038170,29,59,1,
19218,1038170,51,32,1,
19219,1038170,35,37,1,
19220,1038170,27,12,1,
19221,1038170,38,10,1,
19222,1038170,27,9,1,
19223,1038170,31,0,1,
19224,1038170,36,8,1,
19225,1038170,44,73,1,
19226,1038170,35,74,1,
19227,1038170,36,19,1,
19228,1038170,4,47,1,
19229,1038170,4,13,1,
19230,1038170,6,10,1,
19231,1038170,4,7,1,
19232,1038170,5,47,1,
19233,1038170,6,44,1,
19234,1038170,4,17,1,
19235,1038170,4,14,1,
19236,1038170,4,12,1,
19237,1038170,4,11,1,
19238,1038170,3,9,1,
19239,1038170,15,78,1,
19240,1038170,12,74,1,
19241,1038170,7,19,1,
19242,1038170,9,46,1,
19243,1038170,20,20,1,
19244,1038170,20,20,1,
19245,1038170,14,0,1,
19246,1038170,32,24,1,
19247,1038170,8,24,1,
19248,1038170,28,51,1,
19249,1038170,29,82,1,
19250,1038170,3,53,1,
19251,1038170,2,88,1,
19252,1038170,25,49,1,
19253,1038170,20,49,1,
19254,1038170,23,16,1,
19255,1038170,4,48,1,
19256,1038170,15,76,1,
19257,1038170,15,46,1,
19258,1038170,17,39,1,
19259,1038170,17,1,1,
19260,1038170,17,13,1,
19261,1038170,18,10,1,
19262,1038170,40,50,1,
19263,1038170,35,84,1,
19264,1038170,4,49,1,
19265,1038170,3,51,1,
19266,1038170,3,10,1,
19267,1038170,70,33,1,
19268,1038170,101,11,1,
19269,1038170,101,8,1,
19270,1038170,87,39,1,
19271,1038170,14,66,1,
19272,1038170,8,61,1,
19273,1038170,77,61,1,
19274,1038170,79,81,1,
19275,1038170,16,48,1,
19276,1038170,15,46,1,
19277,1038170,14,38,1,
19278,1038170,1,75,1,
19279,1038170,16,61,1,
19280,1038170,18,65,1,
19281,1038170,36,58,1,
19282,1038170,13,56,1,
19283,1038170,15,59,1,
19284,1038170,17,54,1,
19285,1038170,11,51,1,
19286,1038170,28,18,1,
19287,1038170,14,32,1,
19288,1038170,3,29,1,
19289,1038170,7,4,1,
19290,1038170,5,0,1,
19291,1038170,35,50,1,
19292,1038170,25,49,1,
19293,1038170,36,21,1,
19294,1038170,34,21,1,
19295,1038170,4,73,1,
19296,1038170,31,54,1,
19297,1038170,12,15,3,
19298,1038170,28,54,1,
19299,1038170,35,47,1,
19300,1038170,25,20,1,
19301,1038170,26,31,1,
19302,1038170,29,69,1,
19303,1038170,30,48,1,
19304,1038170,27,7,1,
19305,1038170,26,32,1,
19306,1038170,49,34,1,
19307,1038170,25,24,1,
19308,1038170,15,69,1,
19309,1038170,14,73,1,
19310,1038170,10,67,1,
19311,1038170,13,82,1,
19312,1038170,3,58,1,
19313,1038170,5,61,1,
19314,1038170,27,35,1,
19315,1038170,25,34,1,
19316,1038170,28,8,1,
19317,1038170,25,3,1,
19318,1038170,2,23,1,
19319,1038170,4,2,1,
19320,1038170,2,26,1,
19321,1038170,15,30,1,
19322,1038170,28,50,1,
19323,1038170,21,56,1,
19324,1038170,23,20,1,
19325,1038170,28,32,1,
19326,1038170,33,54,1,
19327,1038170,27,73,1,
19328,1038170,26,69,1,
19329,1038170,9,70,1,
19330,1038170,12,61,1,
19331,1038170,7,24,1,
19332,1038170,5,24,5,
19333,1038170,13,37,1,
19334,1038170,9,43,4,1975.0
19335,1038170,15,11,1,
19336,1038170,15,9,1,
19337,1038170,4,55,1,
19338,1038170,4,59,1,
19339,1038170,2,18,1,
19340,1038170,6,16,1,
19341,1038170,11,59,1,
19342,1038170,13,58,1,
19343,1038170,3,45,1,
19344,1038170,4,48,1,
19345,1038170,5,14,1,
19346,1038170,3,8,1,
19347,1038170,6,58,1,
19348,1038170,7,64,1,
19349,1038170,9,33,1,
19350,1038170,3,65,1,
19351,1038170,22,26,1,
19352,1038170,23,21,3,
19353,1038170,8,56,1,
19354,1038170,9,82,1,
19355,1038170,3,17,1,
19356,1038170,8,52,1,
19357,1038170,8,47,1,
19358,1038170,25,69,5,
19359,1038170,28,45,1,
19360,1038170,90,20,1,
19361,1038170,30,10,1,
19362,1038170,19,60,1,
19363,1038170,18,56,1,
19364,1038170,28,53,1,
19365,1038170,17,33,1,
19366,1038170,14,29,1,
19367,1038170,16,35,1,
19368,1038170,12,35,1,
19369,1038170,20,13,1,
19370,1038170,12,11,1,
19371,1038170,20,8,1,
19372,1038170,28,3,1,
19373,1038170,15,1,1,
19374,1038170,5,54,1,
19375,1038170,7,56,1,
19376,1038170,16,65,1,
19377,1038170,15,60,1,
19378,1038170,15,61,1,
19379,1038170,15,37,1,
19380,1038170,5,60,1,
19381,1038170,5,49,1,
19382,1038170,5,59,1,
19383,1038170,5,18,1,
19384,1038170,25,57,1,
19385,1038170,23,54,1,
19386,1038170,35,20,1,
19387,1038170,44,85,1,
19388,1038170,5,29,1,
19389,1038170,3,31,1,
19390,1038170,4,5,1,
19391,1038170,4,2,1,
19392,1038170,14,53,5,
19393,1038170,6,72,1,
19394,1038170,24,37,1,
19395,1038170,23,41,1,
19396,1038170,22,4,1,
19397,1038170,19,61,1,
19398,1038170,5,35,1,
19399,1038170,57,38,1,
19400,1038170,49,16,1,
19401,1038170,6,51,4,2013.0
19402,1038170,3,46,5,
19403,1038170,16,18,1,
19404,1038170,14,0,1,
19405,1038170,69,62,1,
19406,1038170,43,70,1,
19407,1038170,43,48,1,
19408,1038170,44,27,1,
19409,1038170,24,0,1,
19410,1038170,31,21,1,
19411,1038170,40,40,1,
19412,1038170,22,55,1,
19413,1038170,21,58,1,
19414,1038170,29,15,1,
19415,1038170,2,61,1,
19416,1038170,2,61,1,
19417,1038170,2,47,1,
19418,1038170,6,45,1,
19419,1038170,6,17,1,
19420,1038170,6,15,1,
19421,1038170,7,14,1,
19422,1038170,7,11,1,
19423,1038170,19,66,1,
19424,1038170,19,21,1,
19425,1038170,23,20,1,
19426,1038170,9,1,1,
19427,1038170,9,0,1,
19428,1038170,10,60,1,
19429,1038170,4,49,1,
19430,1038170,3,45,1,
19431,1038170,7,12,1,
19432,1038170,10,54,1,
19433,1038170,12,64,1,
19434,1038170,12,51,1,
19435,1038170,25,51,1,
19436,1038170,23,48,1,
19437,1038170,21,11,1,
19438,1038170,25,28,5,
19439,1038170,2,56,1,
19440,1038170,2,52,1,
19441,1038170,4,23,1,
19442,1038170,13,94,1,
19443,1038170,29,48,1,
19444,1038170,24,53,1,
19445,1038170,21,17,1,
19446,1038170,22,57,1,
19447,1038170,20,55,1,
19448,1038170,35,82,1,
19449,1038170,27,82,1,
19450,1038170,24,62,1,
19451,1038170,15,58,1,
19452,1038170,19,77,1,
19453,1038170,2,28,1,
19454,1038170,5,31,1,
19455,1038170,4,9,1,
19456,1038170,5,6,1,
19457,1038170,3,8,1,
19458,1038170,29,23,1,
19459,1038170,35,57,1,
19460,1038170,21,62,1,
19461,1038170,31,89,1,
19462,1038170,43,30,1,
19463,1038170,7,35,1,
19464,1038170,8,33,1,
19465,1038170,5,6,1,
19466,1038170,12,4,1,
19467,1038170,12,1,1,
19468,1038170,21,33,1,
19469,1038170,28,34,1,
19470,1038170,30,8,1,
19471,1038170,9,51,1,
19472,1038170,16,61,1,
19473,1038170,17,59,1,
19474,1038170,15,51,1,
19475,1038170,45,51,1,
19476,1038170,53,21,1,
19477,1038170,6,55,1,
19478,1038170,8,54,1,
19479,1038170,4,47,1,
19480,1038170,3,19,1,
19481,1038170,6,12,1,
19482,1038170,16,49,1,
19483,1038170,26,57,1,
19484,1038170,1,23,3,
19485,1038170,1,28,1,
19486,1038170,2,4,1,
19487,1038170,2,2,1,
19488,1038170,2,0,1,
19489,1038170,13,42,1,
19490,1038170,14,39,1,
19491,1038170,13,8,1,
19492,1038170,5,67,1,
19493,1038170,7,57,1,
19494,1038170,14,42,1,
19495,1038170,17,38,3,
19496,1038170,25,82,1,
19497,1038170,2,76,1,
19498,1038170,13,56,1,
19499,1038170,19,50,1,
19500,1038170,16,22,1,
19501,1038170,21,22,1,
19502,1038170,11,39,1,
19503,1038170,5,44,1,
19504,1038170,11,18,1,
19505,1038170,5,16,1,
19506,1038170,4,10,1,
19507,1038170,42,30,5,
19508,1038170,25,27,5,
19509,1038170,32,5,5,
19510,1038170,9,25,1,
19511,1038170,8,24,1,
19512,1038170,10,2,1,
19513,1038170,6,0,1,
19514,1038170,3,35,1,
19515,1038170,36,64,1,
19516,1038170,40,56,1,
19517,1038170,6,76,1,
19518,1038170,7,54,1,
19519,1038170,10,43,1,
19520,1038170,6,41,1,
19521,1038170,6,11,1,
19522,1038170,9,4,1,
19523,1038170,7,58,1,
19524,1038170,7,56,1,
19525,1038170,3,66,1,
19526,1038170,2,66,1,
19527,1038170,16,78,1,
19528,1038170,11,52,1,
19529,1038170,5,49,1,
19530,1038170,4,53,1,
19531,1038170,3,63,1,
19532,1038170,2,62,1,
19533,1038170,26,61,1,
19534,1038170,28,69,1,
19535,1038170,25,83,1,
19536,1038170,1,63,1,
19537,1038170,3,75,1,
19538,1038170,3,75,1,
19539,1038170,29,59,4,1987.0
19540,1038170,23,58,4,1976.0
19541,1038170,17,30,1,
19542,1038170,17,60,1,
19543,1038170,15,66,1,
19544,1038170,17,83,1,
19545,1038170,15,53,1,
19546,1038170,22,38,1,
19547,1038170,22,30,1,
19548,1038170,14,24,1,
19549,1038170,12,22,1,
19550,1038170,15,56,1,
19551,1038170,20,53,1,
19552,1038170,22,21,1,
19553,1038170,24,18,1,
19554,1038170,4,47,1,
19555,1038170,3,34,1,
19556,1038170,4,5,1,
19557,1038170,2,3,1,
19558,1038170,4,9,1,
19559,1038170,6,24,1,
19560,1038170,28,84,1,
19561,1038170,16,53,1,
19562,1038170,15,35,1,
19563,1038170,44,42,1,
19564,1038170,67,22,1,
19565,1038170,67,20,1,
19566,1038170,47,17,1,
19567,1038170,36,53,1,
19568,1038170,14,28,1,
19569,1038170,11,25,1,
19570,1038170,15,1,1,
19571,1038170,21,0,1,
19572,1038170,19,25,1,
19573,1038170,28,48,1,
19574,1038170,37,18,1,
19575,1038170,27,15,1,
19576,1038170,4,19,1,
19577,1038170,24,59,1,
19578,1038170,24,58,1,
19579,1038170,6,75,1,
19580,1038170,14,42,5,
19581,1038170,6,67,1,
19582,1038170,4,73,1,
19583,1038170,6,34,1,
19584,1038170,4,11,1,
19585,1038170,5,10,1,
19586,1038170,4,8,1,
19587,1038170,4,36,1,
19588,1038170,6,41,1,
19589,1038170,3,3,1,
19590,1038170,3,1,1,
19591,1038170,4,10,1,
19592,1038170,4,3,1,
19593,1038170,10,24,1,
19594,1038170,10,24,1,
19595,1038170,13,77,1,
19596,1038170,5,58,1,
19597,1038170,5,58,1,
19598,1038170,8,23,1,
19599,1038170,70,26,1,
19600,1038170,102,26,1,
19601,1038170,77,25,1,
19602,1038170,24,25,1,
19603,1038170,41,41,1,
19604,1038170,42,33,1,
19605,1038170,39,29,1,
19606,1038170,15,47,1,
19607,1038170,19,47,1,
19608,1038170,22,22,1,
19609,1038170,17,19,1,
19610,1038170,23,18,1,
19611,1038170,12,70,1,
19612,1038170,14,58,1,
19613,1038170,6,67,1,
19614,1038170,2,54,1,
19615,1038170,3,74,1,
19616,1038170,3,70,1,
19617,1038170,12,59,1,
19618,1038170,10,57,1,
19619,1038170,28,82,1,
19620,1038170,3,65,1,
19621,1038170,4,68,1,
19622,1038170,3,45,1,
19623,1038170,6,41,1,
19624,1038170,4,16,1,
19625,1038170,3,14,1,
19626,1038170,3,6,1,
19627,1038170,5,4,1,
19628,1038170,20,49,1,
19629,1038170,21,62,1,
19630,1038170,8,59,1,
19631,1038170,11,68,1,
19632,1038170,9,30,1,
19633,1038170,10,0,1,
19634,1038170,14,28,1,
19635,1038170,2,64,1,
19636,1038170,3,73,1,
19637,1038170,14,57,1,
19638,1038170,13,57,1,
19639,1038170,39,40,1,
19640,1038170,22,22,1,
19641,1038170,17,15,1,
19642,1038170,18,7,1,
19643,1038170,25,7,1,
19644,1038170,6,22,1,
19645,1038170,14,53,1,
19646,1038170,11,39,1,
19647,1038170,25,52,1,
19648,1038170,29,28,3,
19649,1038170,9,25,1,
19650,1038170,7,22,1,
19651,1038170,5,60,1,
19652,1038170,4,57,1,
19653,1038170,11,47,1,
19654,1038170,8,56,1,
19655,1038170,7,52,1,
19656,1038170,14,18,1,
19657,1038170,13,73,1,
19658,1038170,10,72,4,1990.0
19659,1038170,84,29,1,
19660,1038170,23,21,1,
19661,1038170,11,24,1,
19662,1038170,23,26,1,
19663,1038170,18,3,1,
19664,1038170,20,7,1,
19665,1038170,52,58,1,
19666,1038170,54,55,1,
19667,1038170,66,28,1,
19668,1038170,58,24,1,
19669,1038170,18,48,1,
19670,1038170,15,59,1,
19671,1038170,45,68,1,
19672,1038170,35,63,1,
19673,1038170,12,46,4,2001.0
19674,1038170,9,14,1,
19675,1038170,9,9,1,
19676,1038170,8,8,1,
19677,1038170,11,4,1,
19678,1038170,72,29,1,
19679,1038170,31,30,1,
19680,1038170,20,25,5,
19681,1038170,9,8,1,
19682,1038170,9,7,1,
19683,1038170,19,68,1,
19684,1038170,53,60,1,
19685,1038170,17,61,1,
19686,1038170,22,37,1,
19687,1038170,8,24,1,
19688,1038170,8,28,1,
19689,1038170,23,35,1,
19690,1038170,16,37,1,
19691,1038170,28,13,1,
19692,1038170,25,9,1,
19693,1038170,26,9,1,
19694,1038170,5,78,1,
19695,1038170,14,70,1,
19696,1038170,21,51,1,
19697,1038170,16,8,1,
19698,1038170,3,52,1,
19699,1038170,22,52,1,
19700,1038170,13,54,1,
19701,1038170,12,12,1,
19702,1038170,17,22,1,
19703,1038170,5,26,1,
19704,1038170,21,3,1,
19705,1038170,21,0,1,
19706,1038170,29,58,1,
19707,1038170,23,54,1,
19708,1038170,11,50,1,
19709,1038170,4,53,1,
19710,1038170,9,25,1,
19711,1038170,19,68,4,2007.0
19712,1038170,11,59,1,
19713,1038170,12,59,1,
19714,1038170,7,36,1,
19715,1038170,7,33,1,
19716,1038170,28,50,1,
19717,1038170,21,57,1,
19718,1038170,21,12,1,
19719,1038170,13,50,1,
19720,1038170,18,54,1,
19721,1038170,22,20,1,
19722,1038170,26,51,1,
19723,1038170,18,53,1,
19724,1038170,21,49,4,2009.0
19725,1038170,22,17,1,
19726,1038170,21,31,1,
19727,1038170,25,30,1,
19728,1038170,18,3,1,
19729,1038170,15,51,1,
19730,1038170,13,57,1,
19731,1038170,13,15,1,
19732,1038170,3,19,1,
19733,1038170,16,48,1,
19734,1038170,12,51,1,
19735,1038170,5,66,1,
19736,1038170,6,64,1,
19737,1038170,25,59,1,
19738,1038170,21,60,1,
19739,1038170,23,77,1,
19740,1038170,19,77,1,
19741,1038170,2,65,1,
19742,1038170,2,61,4,2009.0
19743,1038170,59,24,1,
19744,1038170,37,22,1,
19745,1038170,23,59,1,
19746,1038170,26,57,1,
19747,1038170,10,63,1,
19748,1038170,10,61,1,
19749,1038170,10,89,1,
19750,1038170,5,24,1,
19751,1038170,13,56,1,
19752,1038170,12,55,1,
19753,1038170,13,23,1,
19754,1038170,15,17,1,
19755,1038170,3,55,1,
19756,1038170,4,53,1,
19757,1038170,4,22,1,
19758,1038170,15,43,1,
19759,1038170,9,17,1,
19760,1038170,17,41,1,
19761,1038170,22,15,1,
19762,1038170,18,11,1,
19763,1038170,17,10,1,
19764,1038170,17,7,1,
19765,1038170,8,40,1,
19766,1038170,6,46,1,
19767,1038170,7,11,1,
19768,1038170,8,9,1,
19769,1038170,86,58,1,
19770,1038170,76,58,1,
19771,1038170,22,70,1,
19772,1038170,19,65,1,
19773,1038170,19,67,1,
19774,1038170,29,69,1,
19775,1038170,22,60,1,
19776,1038170,13,50,1,
19777,1038170,13,52,1,
19778,1038170,16,5,1,
19779,1038170,75,47,1,
19780,1038170,82,49,3,
19781,1038170,96,20,1,
19782,1038170,56,17,1,
19783,1038170,56,15,1,
19784,1038170,67,9,1,
19785,1038170,68,8,1,
19786,1038170,58,1,1,
19787,1038170,6,80,1,
19788,1038170,6,77,1,
19789,1038170,11,57,1,
19790,1038170,2,20,1,
19791,1038170,2,19,1,
19792,1038170,19,60,1,
19793,1038170,77,59,1,
19794,1038170,13,41,1,
19795,1038170,3,62,1,
19796,1038170,3,60,1,
19797,1038170,4,66,1,
19798,1038170,4,70,1,
19799,1038170,3,63,1,
19800,1038170,2,57,1,
19801,1038170,5,38,1,
19802,1038170,5,17,1,
19803,1038170,4,14,1,
19804,1038170,4,13,1,
19805,1038170,10,65,1,
19806,1038170,10,62,1,
19807,1038170,25,36,1,
19808,1038170,40,35,1,
19809,1038170,25,14,1,
19810,1038170,25,12,1,
19811,1038170,25,5,1,
19812,1038170,23,1,1,
19813,1038170,23,29,1,
19814,1038170,14,34,1,
19815,1038170,11,24,1,
19816,1038170,15,8,1,
19817,1038170,14,6,1,
19818,1038170,11,4,1,
19819,1038170,5,34,1,
19820,1038170,6,38,1,
19821,1038170,4,7,1,
19822,1038170,3,3,1,
19823,1038170,4,78,1,
19824,1038170,15,48,1,
19825,1038170,11,38,1,
19826,1038170,13,15,1,
19827,1038170,10,14,1,
19828,1038170,11,11,1,
19829,1038170,16,63,1,
19830,1038170,16,61,1,
19831,1038170,6,70,1,
19832,1038170,6,70,1,
19833,1038170,21,49,1,
19834,1038170,18,57,1,
19835,1038170,28,18,1,
19836,1038170,21,17,1,
19837,1038170,16,14,1,
19838,1038170,24,61,1,
19839,1038170,12,17,1,
19840,1038170,5,80,1,
19841,1038170,9,75,1,
19842,1038170,13,60,1,
19843,1038170,7,24,1,
19844,1038170,8,20,1,
19845,1038170,5,63,1,
19846,1038170,8,72,1,
19847,1038170,11,34,1,
19848,1038170,18,36,1,
19849,1038170,14,38,1,
19850,1038170,19,17,1,
19851,1038170,17,13,1,
19852,1038170,17,13,1,
19853,1038170,9,42,1,
19854,1038170,9,44,1,
19855,1038170,20,24,1,
19856,1038170,11,17,1,
19857,1038170,13,73,1,
19858,1038170,39,24,1,
19859,1038170,46,22,1,
19860,1038170,32,37,1,
19861,1038170,23,32,1,
19862,1038170,28,17,1,
19863,1038170,2,45,1,
19864,1038170,3,45,1,
19865,1038170,5,18,1,
19866,1038170,2,15,1,
19867,1038170,2,12,1,
19868,1038170,2,9,1,
19869,1038170,6,71,1,
19870,1038170,6,71,1,
19871,1038170,3,26,1,
19872,1038170,3,53,1,
19873,1038170,2,55,1,
19874,1038170,12,73,1,
19875,1038170,21,23,1,
19876,1038170,2,46,5,
19877,1038170,2,52,1,
19878,1038170,13,15,1,
19879,1038170,12,10,1,
19880,1038170,14,8,1,
19881,1038170,14,5,1,
19882,1038170,20,71,4,1955.0
19883,1038170,20,71,1,
19884,1038170,28,70,1,
19885,1038170,30,94,1,
19886,1038170,17,41,1,
19887,1038170,44,64,1,
19888,1038170,32,18,1,
19889,1038170,38,27,1,
19890,1038170,33,16,1,
19891,1038170,3,29,1,
19892,1038170,16,34,1,
19893,1038170,5,2,1,
19894,1038170,11,59,1,
19895,1038170,11,55,1,
19896,1038170,18,47,1,
19897,1038170,10,35,1,
19898,1038170,21,52,3,
19899,1038170,17,60,1,
19900,1038170,5,56,1,
19901,1038170,5,55,1,
19902,1038170,11,49,1,
19903,1038170,12,48,1,
19904,1038170,14,21,1,
19905,1038170,15,48,1,
19906,1038170,16,49,1,
19907,1038170,15,17,1,
19908,1038170,28,59,1,
19909,1038170,18,62,1,
19910,1038170,8,32,1,
19911,1038170,86,83,5,
19912,1038170,2,17,1,
19913,1038170,33,33,1,
19914,1038170,28,35,1,
19915,1038170,29,4,1,
19916,1038170,39,35,1,
19917,1038170,21,67,1,
19918,1038170,27,55,1,
19919,1038170,28,55,1,
19920,1038170,36,34,1,
19921,1038170,28,40,1,
19922,1038170,26,39,1,
19923,1038170,23,13,1,
19924,1038170,24,11,1,
19925,1038170,24,7,1,
19926,1038170,18,56,1,
19927,1038170,19,60,1,
19928,1038170,16,25,1,
19929,1038170,34,69,1,
19930,1038170,33,61,1,
19931,1038170,16,57,1,
19932,1038170,13,34,1,
19933,1038170,27,66,1,
19934,1038170,11,34,1,
19935,1038170,9,71,1,
19936,1038170,14,63,1,
19937,1038170,16,64,1,
19938,1038170,28,51,1,
19939,1038170,36,21,1,
19940,1038170,18,25,1,
19941,1038170,31,55,1,
19942,1038170,19,55,1,
19943,1038170,23,66,1,
19944,1038170,18,67,1,
19945,1038170,14,63,1,
19946,1038170,3,69,1,
19947,1038170,10,49,1,
19948,1038170,9,53,1,
19949,1038170,18,24,1,
19950,1038170,17,22,1,
19951,1038170,23,37,1,
19952,1038170,26,48,1,
19953,1038170,21,16,1,
19954,1038170,20,4,1,
19955,1038170,13,38,1,
19956,1038170,37,29,1,
19957,1038170,41,9,1,
19958,1038170,31,1,1,
19959,1038170,50,30,1,
19960,1038170,20,67,1,
19961,1038170,27,82,1,
19962,1038170,2,55,1,
19963,1038170,3,59,1,
19964,1038170,2,67,1,
19965,1038170,3,58,1,
19966,1038170,15,62,1,
19967,1038170,18,56,1,
19968,1038170,19,61,1,
19969,1038170,16,40,1,
19970,1038170,17,43,1,
19971,1038170,39,54,1,
19972,1038170,32,52,1,
19973,1038170,50,18,1,
19974,1038170,19,24,5,
19975,1038170,27,26,1,
19976,1038170,19,32,1,
19977,1038170,13,8,1,
19978,1038170,55,3,1,
19979,1038170,15,44,1,
19980,1038170,1,65,1,
19981,1038170,2,65,1,
19982,1038170,5,41,1,
19983,1038170,6,42,1,
19984,1038170,8,20,1,
19985,1038170,7,13,1,
19986,1038170,14,57,1,
19987,1038170,12,49,1,
19988,1038170,15,14,1,
19989,1038170,22,12,1,
19990,1038170,34,71,1,
19991,1038170,16,68,1,
19992,1038170,19,66,1,
19993,1038170,38,84,1,
19994,1038170,45,80,1,
19995,1038170,57,28,1,
19996,1038170,24,48,1,
19997,1038170,20,42,1,
19998,1038170,19,14,1,
19999,1038170,20,24,1,
20000,1038170,29,27,1,
20001,1038170,15,69,1,
20002,1038170,9,69,1,
20003,1038170,14,29,1,
20004,1038170,9,27,1,
20005,1038170,28,4,1,
20006,1038170,19,2,1,
20007,1038170,3,69,1,
20008,1038170,3,64,1,
20009,1038170,45,33,1,
20010,1038170,66,8,1,
20011,1038170,70,30,1,
20012,1038170,23,65,1,
20013,1038170,21,84,1,
20014,1038170,26,81,1,
20015,1038170,38,57,1,
20016,1038170,32,66,1,
20017,1038170,17,24,1,
20018,1038170,14,24,1,
20019,1038170,7,33,1,
20020,1038170,7,11,1,
20021,1038170,4,5,1,
20022,1038170,18,54,4,2010.0
20023,1038170,16,45,4,2010.0
20024,1038170,20,58,1,
20025,1038170,16,56,1,
20026,1038170,3,71,1,
20027,1038170,3,71,1,
20028,1038170,5,94,1,
20029,1038170,4,71,1,
20030,1038170,6,81,1,
20031,1038170,11,74,1,
20032,1038170,18,64,1,
20033,1038170,10,50,1,
20034,1038170,8,55,1,
20035,1038170,4,9,1,
20036,1038170,7,84,1,
20037,1038170,12,59,1,
20038,1038170,15,31,1,
